Time,Open,High,Low,Last,Change,Volume,"Open Int"
NQH20,"02/24/2020 05:32",9171.25,9172.25,9168.5,9169.5,-2,300,N/A
NQH20,"02/24/2020 05:31",9168,9175.75,9167.75,9171.5,2.75,570,N/A
NQH20,"02/24/2020 05:30",9166.25,9169,9163.5,9168.75,2.25,358,N/A
NQH20,"02/24/2020 05:29",9167.25,9171,9166.5,9166.5,-1,285,N/A
NQH20,"02/24/2020 05:28",9162.25,9168,9162.25,9167.5,5,211,N/A
NQH20,"02/24/2020 05:27",9160,9165,9158.25,9162.5,2.5,343,N/A
NQH20,"02/24/2020 05:26",9164.75,9165,9159.25,9160,-4.25,395,N/A
NQH20,"02/24/2020 05:25",9165.75,9168,9163.75,9164.25,-1.5,283,N/A
NQH20,"02/24/2020 05:24",9164.25,9167.5,9163,9165.75,0.5,269,N/A
NQH20,"02/24/2020 05:23",9165,9166.5,9162.75,9165.25,0.75,282,N/A
NQH20,"02/24/2020 05:22",9168.25,9168.5,9164.5,9164.5,-4,394,N/A
NQH20,"02/24/2020 05:21",9159.25,9169.25,9158.75,9168.5,9.5,600,N/A
NQH20,"02/24/2020 05:20",9158,9159.25,9155,9159,1.25,401,N/A
NQH20,"02/24/2020 05:19",9156.5,9162.75,9153.25,9157.75,0.75,483,N/A
NQH20,"02/24/2020 05:18",9151.5,9157,9151.25,9157,5.25,488,N/A
NQH20,"02/24/2020 05:17",9146.75,9153.5,9145,9151.75,5,372,N/A
NQH20,"02/24/2020 05:16",9144,9147.75,9143.25,9146.75,2.25,243,N/A
NQH20,"02/24/2020 05:15",9148.5,9148.75,9143.25,9144.5,-4.25,280,N/A
NQH20,"02/24/2020 05:14",9147.5,9148.75,9144.5,9148.75,1.25,275,N/A
NQH20,"02/24/2020 05:13",9147.25,9150.5,9147,9147.5,0.25,468,N/A
NQH20,"02/24/2020 05:12",9145.75,9149,9142.5,9147.25,1.5,422,N/A
NQH20,"02/24/2020 05:11",9142.25,9147,9141.75,9145.75,3.5,469,N/A
NQH20,"02/24/2020 05:10",9138.5,9144,9135.75,9142.25,3.75,814,N/A
NQH20,"02/24/2020 05:09",9144,9144,9137.75,9138.5,-5.75,775,N/A
NQH20,"02/24/2020 05:08",9142.75,9144.5,9139.25,9144.25,1.25,669,N/A
NQH20,"02/24/2020 05:07",9152.25,9154,9142.5,9143,-9.5,753,N/A
NQH20,"02/24/2020 05:06",9153.75,9154.5,9150,9152.5,-1.75,658,N/A
NQH20,"02/24/2020 05:05",9150.25,9156.25,9147.5,9154.25,3.5,688,N/A
NQH20,"02/24/2020 05:04",9141.5,9150.75,9135,9150.75,9.5,931,N/A
NQH20,"02/24/2020 05:03",9142.25,9144.25,9139,9141.25,-0.75,424,N/A
NQH20,"02/24/2020 05:02",9146.25,9148.25,9140,9142,-4.25,484,N/A
NQH20,"02/24/2020 05:01",9147.75,9148.25,9144.25,9146.25,-1.5,234,N/A
NQH20,"02/24/2020 05:00",9146.5,9148.25,9143.5,9147.75,1,388,N/A
NQH20,"02/24/2020 04:59",9146,9149.75,9145.75,9146.75,0.5,366,N/A
NQH20,"02/24/2020 04:58",9146,9148.25,9144.25,9146.25,0,251,N/A
NQH20,"02/24/2020 04:57",9140.75,9147,9138.5,9146.25,5.75,535,N/A
NQH20,"02/24/2020 04:56",9141.25,9143.5,9138.5,9140.5,-1,414,N/A
NQH20,"02/24/2020 04:55",9150.5,9150.5,9138.25,9141.5,-9.25,976,N/A
NQH20,"02/24/2020 04:54",9150.75,9153.5,9148.75,9150.75,-0.5,278,N/A
NQH20,"02/24/2020 04:53",9151.5,9153,9146.25,9151.25,-0.5,525,N/A
NQH20,"02/24/2020 04:52",9155.25,9155.75,9151,9151.75,-3.25,431,N/A
NQH20,"02/24/2020 04:51",9148,9155.25,9147.25,9155,7,466,N/A
NQH20,"02/24/2020 04:50",9146,9150,9144.75,9148,2.25,598,N/A
NQH20,"02/24/2020 04:49",9150.25,9153.25,9143,9145.75,-4.25,697,N/A
NQH20,"02/24/2020 04:48",9153.5,9154,9145.25,9150,-3.75,845,N/A
NQH20,"02/24/2020 04:47",9160.5,9160.5,9151,9153.75,-6.25,647,N/A
NQH20,"02/24/2020 04:46",9163.75,9166,9159.25,9160,-3.75,578,N/A
NQH20,"02/24/2020 04:45",9164,9164.75,9158.25,9163.75,0,491,N/A
NQH20,"02/24/2020 04:44",9168.5,9170.25,9162.5,9163.75,-5,366,N/A
NQH20,"02/24/2020 04:43",9169.5,9172,9168,9168.75,0,305,N/A
NQH20,"02/24/2020 04:42",9169.25,9171,9166.75,9168.75,-0.75,377,N/A
NQH20,"02/24/2020 04:41",9167,9171.25,9166.25,9169.5,2,367,N/A
NQH20,"02/24/2020 04:40",9164.5,9168.25,9164,9167.5,2.75,299,N/A
NQH20,"02/24/2020 04:39",9160.75,9165.5,9159,9164.75,3.75,312,N/A
NQH20,"02/24/2020 04:38",9158.25,9164,9158,9161,2.75,517,N/A
NQH20,"02/24/2020 04:37",9163,9163,9157.75,9158.25,-4.75,582,N/A
NQH20,"02/24/2020 04:36",9168.25,9169.25,9162.25,9163,-5,349,N/A
NQH20,"02/24/2020 04:35",9168.5,9170.5,9166.5,9168,-0.5,221,N/A
NQH20,"02/24/2020 04:34",9170.25,9170.25,9167.75,9168.5,-1.5,232,N/A
NQH20,"02/24/2020 04:33",9167.5,9171.75,9167.25,9170,2.25,315,N/A
NQH20,"02/24/2020 04:32",9167.5,9168.5,9166,9167.75,0.5,207,N/A
NQH20,"02/24/2020 04:31",9169,9170,9164,9167.25,-1.5,412,N/A
NQH20,"02/24/2020 04:30",9171,9172,9168,9168.75,-2.5,351,N/A
NQH20,"02/24/2020 04:29",9172.75,9174.75,9171,9171.25,-1.25,230,N/A
NQH20,"02/24/2020 04:28",9170.5,9174,9170.5,9172.5,1.75,275,N/A
NQH20,"02/24/2020 04:27",9171.75,9171.75,9165.75,9170.75,-1,632,N/A
NQH20,"02/24/2020 04:26",9176,9176.75,9171.5,9171.75,-4.5,277,N/A
NQH20,"02/24/2020 04:25",9180,9181,9175.5,9176.25,-3.75,277,N/A
NQH20,"02/24/2020 04:24",9174,9180.25,9174,9180,6,298,N/A
NQH20,"02/24/2020 04:23",9180.25,9181.25,9173.75,9174,-6,273,N/A
NQH20,"02/24/2020 04:22",9179.75,9182,9178.75,9180,0.5,224,N/A
NQH20,"02/24/2020 04:21",9180.5,9181.75,9178.5,9179.5,-0.5,462,N/A
NQH20,"02/24/2020 04:20",9180.75,9182.5,9178.75,9180,-1,494,N/A
NQH20,"02/24/2020 04:19",9177.5,9181.25,9175.75,9181,3.5,503,N/A
NQH20,"02/24/2020 04:18",9173.75,9178,9172.5,9177.5,3.5,794,N/A
NQH20,"02/24/2020 04:17",9170.5,9174.75,9169.5,9174,3.25,635,N/A
NQH20,"02/24/2020 04:16",9167.25,9171.5,9165.75,9170.75,3.75,392,N/A
NQH20,"02/24/2020 04:15",9162.75,9168.75,9162.5,9167,4.5,385,N/A
NQH20,"02/24/2020 04:14",9167,9167,9161.25,9162.5,-4.5,486,N/A
NQH20,"02/24/2020 04:13",9170.75,9172.75,9166,9167,-4,486,N/A
NQH20,"02/24/2020 04:12",9168.25,9171,9166,9171,2.25,444,N/A
NQH20,"02/24/2020 04:11",9167.25,9170.5,9166.75,9168.75,1.75,412,N/A
NQH20,"02/24/2020 04:10",9171.25,9171.5,9163.5,9167,-4.5,696,N/A
NQH20,"02/24/2020 04:09",9173.75,9174.25,9168.75,9171.5,-2,551,N/A
NQH20,"02/24/2020 04:08",9178.25,9180.25,9173.25,9173.5,-5,469,N/A
NQH20,"02/24/2020 04:07",9180.5,9180.5,9175.5,9178.5,-2,583,N/A
NQH20,"02/24/2020 04:06",9185,9185,9178,9180.5,-4.5,519,N/A
NQH20,"02/24/2020 04:05",9180.75,9187.5,9180.25,9185,3.75,981,N/A
NQH20,"02/24/2020 04:04",9177.25,9182,9177,9181.25,4.25,392,N/A
NQH20,"02/24/2020 04:03",9177.75,9180,9173,9177,-1,614,N/A
NQH20,"02/24/2020 04:02",9178.25,9179.75,9177.25,9178,-0.75,440,N/A
NQH20,"02/24/2020 04:01",9182.25,9182.5,9177.25,9178.75,-3.75,384,N/A
NQH20,"02/24/2020 04:00",9181.25,9182.5,9176.75,9182.5,1.25,713,N/A
NQH20,"02/24/2020 03:59",9179.5,9183,9174.75,9181.25,2,1014,N/A
NQH20,"02/24/2020 03:58",9176,9180,9175,9179.25,3.25,465,N/A
NQH20,"02/24/2020 03:57",9176,9178.5,9173.75,9176,0,681,N/A
NQH20,"02/24/2020 03:56",9171,9177.5,9169.5,9176,5.25,658,N/A
NQH20,"02/24/2020 03:55",9169.75,9172.25,9166.5,9170.75,1,686,N/A
NQH20,"02/24/2020 03:54",9163,9170,9163,9169.75,7,594,N/A
NQH20,"02/24/2020 03:53",9165,9168.75,9162.75,9162.75,-2.25,449,N/A
NQH20,"02/24/2020 03:52",9163.75,9167.5,9163,9165,1.75,367,N/A
NQH20,"02/24/2020 03:51",9167.75,9168,9162.25,9163.25,-4,471,N/A
NQH20,"02/24/2020 03:50",9170.75,9171,9166.25,9167.25,-3.75,656,N/A
NQH20,"02/24/2020 03:49",9169.25,9172.75,9165.25,9171,1.75,1100,N/A
NQH20,"02/24/2020 03:48",9163.25,9173.5,9162.5,9169.25,6.25,1428,N/A
NQH20,"02/24/2020 03:47",9160.75,9163.75,9157,9163,1.5,810,N/A
NQH20,"02/24/2020 03:46",9160,9163,9159.25,9161.5,1.75,963,N/A
NQH20,"02/24/2020 03:45",9157.25,9159.75,9154,9159.75,2.75,687,N/A
NQH20,"02/24/2020 03:44",9153.25,9157.25,9147.25,9157,3.75,1133,N/A
NQH20,"02/24/2020 03:43",9143.75,9154.75,9141.75,9153.25,9.5,1313,N/A
NQH20,"02/24/2020 03:42",9133.5,9144.25,9132,9143.75,10.5,726,N/A
NQH20,"02/24/2020 03:41",9140.75,9140.75,9133,9133.25,-7.5,693,N/A
NQH20,"02/24/2020 03:40",9142.75,9142.75,9136.75,9140.75,-1.75,592,N/A
NQH20,"02/24/2020 03:39",9138.25,9142.75,9137.25,9142.5,4,648,N/A
NQH20,"02/24/2020 03:38",9136.5,9139,9134.5,9138.5,2,588,N/A
NQH20,"02/24/2020 03:37",9132.75,9139.25,9131.5,9136.5,3.75,900,N/A
NQH20,"02/24/2020 03:36",9135.75,9138.5,9125,9132.75,-3.25,1418,N/A
NQH20,"02/24/2020 03:35",9140.25,9143.25,9132.75,9136,-4.5,882,N/A
NQH20,"02/24/2020 03:34",9139.5,9144.25,9135.5,9140.5,1,1173,N/A
NQH20,"02/24/2020 03:33",9147,9147.5,9139.5,9139.5,-7.5,1011,N/A
NQH20,"02/24/2020 03:32",9156,9156.5,9145.5,9147,-9,732,N/A
NQH20,"02/24/2020 03:31",9154,9157.75,9149.5,9156,1.75,805,N/A
NQH20,"02/24/2020 03:30",9150.75,9156,9143,9154.25,4,1043,N/A
NQH20,"02/24/2020 03:29",9149.25,9151.75,9145.5,9150.25,1.25,576,N/A
NQH20,"02/24/2020 03:28",9147.25,9150,9142.75,9149,1.75,648,N/A
NQH20,"02/24/2020 03:27",9140.75,9149.25,9129.75,9147.25,6.75,1819,N/A
NQH20,"02/24/2020 03:26",9147,9150.5,9138.25,9140.5,-6,937,N/A
NQH20,"02/24/2020 03:25",9152.75,9154,9145.75,9146.5,-6.25,763,N/A
NQH20,"02/24/2020 03:24",9154,9154,9149.25,9152.75,-1,645,N/A
NQH20,"02/24/2020 03:23",9149.5,9154.5,9148,9153.75,5,724,N/A
NQH20,"02/24/2020 03:22",9149,9150.5,9145,9148.75,0,581,N/A
NQH20,"02/24/2020 03:21",9145,9152.75,9144.5,9148.75,4,1042,N/A
NQH20,"02/24/2020 03:20",9145.5,9150,9137.75,9144.75,-0.75,1800,N/A
NQH20,"02/24/2020 03:19",9157,9157,9144.75,9145.5,-11.25,1842,N/A
NQH20,"02/24/2020 03:18",9162,9163.5,9152.5,9156.75,-5.5,1132,N/A
NQH20,"02/24/2020 03:17",9162.25,9165.25,9160.5,9162.25,0.25,600,N/A
NQH20,"02/24/2020 03:16",9166.5,9169.25,9155.5,9162,-4.5,1320,N/A
NQH20,"02/24/2020 03:15",9166.75,9168,9161.5,9166.5,-0.5,972,N/A
NQH20,"02/24/2020 03:14",9169.25,9172.5,9162.5,9167,-2.75,1337,N/A
NQH20,"02/24/2020 03:13",9177.5,9178.75,9169.25,9169.75,-7.5,783,N/A
NQH20,"02/24/2020 03:12",9178,9179.75,9174.25,9177.25,-0.5,813,N/A
NQH20,"02/24/2020 03:11",9178,9179.5,9175,9177.75,-0.5,545,N/A
NQH20,"02/24/2020 03:10",9175.25,9180.5,9174.75,9178.25,2.5,501,N/A
NQH20,"02/24/2020 03:09",9173.25,9180.5,9173,9175.75,3,649,N/A
NQH20,"02/24/2020 03:08",9169.75,9174.25,9169,9172.75,2.75,453,N/A
NQH20,"02/24/2020 03:07",9174.75,9176.25,9170,9170,-4.75,682,N/A
NQH20,"02/24/2020 03:06",9172,9175,9169.5,9174.75,2.5,730,N/A
NQH20,"02/24/2020 03:05",9166.25,9173.75,9164,9172.25,6.5,748,N/A
NQH20,"02/24/2020 03:04",9164.25,9168.5,9163.75,9165.75,1.5,759,N/A
NQH20,"02/24/2020 03:03",9169,9170.5,9161,9164.25,-4.5,898,N/A
NQH20,"02/24/2020 03:02",9161.5,9172,9160.5,9168.75,7.25,1203,N/A
NQH20,"02/24/2020 03:01",9191.5,9192.5,9159.5,9161.5,-29.75,2774,N/A
NQH20,"02/24/2020 03:00",9189.25,9194.75,9187.75,9191.25,2,558,N/A
NQH20,"02/24/2020 02:59",9183.5,9190.5,9183.5,9189.25,6.25,433,N/A
NQH20,"02/24/2020 02:58",9189,9191,9183,9183,-6,519,N/A
NQH20,"02/24/2020 02:57",9197,9199,9185.25,9189,-7.5,854,N/A
NQH20,"02/24/2020 02:56",9194,9197.25,9192.5,9196.5,2.75,313,N/A
NQH20,"02/24/2020 02:55",9197,9197.25,9192.25,9193.75,-3.25,427,N/A
NQH20,"02/24/2020 02:54",9187.5,9197.25,9187.5,9197,9.75,550,N/A
NQH20,"02/24/2020 02:53",9190.5,9191.75,9182.75,9187.25,-3.5,869,N/A
NQH20,"02/24/2020 02:52",9195,9196.25,9188.25,9190.75,-3.5,662,N/A
NQH20,"02/24/2020 02:51",9195.75,9199,9193.75,9194.25,-1.5,1024,N/A
NQH20,"02/24/2020 02:50",9189.5,9198,9189,9195.75,6.5,834,N/A
NQH20,"02/24/2020 02:49",9187.75,9189.5,9181.5,9189.25,1.5,627,N/A
NQH20,"02/24/2020 02:48",9186,9189.75,9184,9187.75,2,633,N/A
NQH20,"02/24/2020 02:47",9187.5,9189.75,9182,9185.75,-2.25,1071,N/A
NQH20,"02/24/2020 02:46",9196,9196,9187,9188,-8.5,615,N/A
NQH20,"02/24/2020 02:45",9196.25,9200,9193.5,9196.5,0.25,1124,N/A
NQH20,"02/24/2020 02:44",9190,9197,9186.5,9196.25,6,600,N/A
NQH20,"02/24/2020 02:43",9190.25,9194.75,9188.25,9190.25,-0.5,690,N/A
NQH20,"02/24/2020 02:42",9190,9194.25,9189.25,9190.75,0.5,465,N/A
NQH20,"02/24/2020 02:41",9191.5,9193.25,9189.5,9190.25,-0.75,449,N/A
NQH20,"02/24/2020 02:40",9194.75,9196.25,9190.75,9191,-4.25,605,N/A
NQH20,"02/24/2020 02:39",9189.25,9196.5,9189,9195.25,6,514,N/A
NQH20,"02/24/2020 02:38",9189.75,9190,9182.75,9189.25,-0.75,661,N/A
NQH20,"02/24/2020 02:37",9194.75,9196.25,9186,9190,-4.75,835,N/A
NQH20,"02/24/2020 02:36",9190,9195.25,9187.25,9194.75,5,679,N/A
NQH20,"02/24/2020 02:35",9186.25,9192,9182.5,9189.75,3.25,824,N/A
NQH20,"02/24/2020 02:34",9186.25,9191.75,9181.25,9186.5,0.25,1323,N/A
NQH20,"02/24/2020 02:33",9189.25,9191,9184,9186.25,-3,816,N/A
NQH20,"02/24/2020 02:32",9186,9195.5,9184.5,9189.25,3.25,1543,N/A
NQH20,"02/24/2020 02:31",9201,9201.5,9175.5,9186,-15.5,2773,N/A
NQH20,"02/24/2020 02:30",9205.5,9207,9199.5,9201.5,-4,1607,N/A
NQH20,"02/24/2020 02:29",9219.5,9220.5,9204.5,9205.5,-14.25,1006,N/A
NQH20,"02/24/2020 02:28",9215.75,9219.75,9210,9219.75,3.75,822,N/A
NQH20,"02/24/2020 02:27",9219,9220.5,9216,9216,-2.5,553,N/A
NQH20,"02/24/2020 02:26",9217,9223.5,9215.25,9218.5,1.5,675,N/A
NQH20,"02/24/2020 02:25",9222.5,9225.25,9212.25,9217,-5.25,771,N/A
NQH20,"02/24/2020 02:24",9219.5,9224.25,9214.75,9222.25,2.75,656,N/A
NQH20,"02/24/2020 02:23",9216.5,9223,9216.5,9219.5,2.75,596,N/A
NQH20,"02/24/2020 02:22",9219.5,9221.75,9211.75,9216.75,-3,1055,N/A
NQH20,"02/24/2020 02:21",9223.75,9225.25,9218.25,9219.75,-4.25,635,N/A
NQH20,"02/24/2020 02:20",9224.5,9226.5,9221.75,9224,-0.5,663,N/A
NQH20,"02/24/2020 02:19",9222.25,9224.5,9217.75,9224.5,2.5,1021,N/A
NQH20,"02/24/2020 02:18",9231.5,9234,9220,9222,-9.25,1146,N/A
NQH20,"02/24/2020 02:17",9221.25,9234.25,9221.25,9231.25,9.25,959,N/A
NQH20,"02/24/2020 02:16",9227.5,9230,9218,9222,-5.5,1031,N/A
NQH20,"02/24/2020 02:15",9223.25,9228,9217.25,9227.5,4.25,1075,N/A
NQH20,"02/24/2020 02:14",9225.5,9227,9220.25,9223.25,-2.5,857,N/A
NQH20,"02/24/2020 02:13",9225.75,9230.5,9222.25,9225.75,0.25,996,N/A
NQH20,"02/24/2020 02:12",9224.25,9231.5,9223.25,9225.5,1.5,882,N/A
NQH20,"02/24/2020 02:11",9231.75,9234,9223,9224,-8.25,1002,N/A
NQH20,"02/24/2020 02:10",9232.5,9233.25,9226,9232.25,-0.75,1013,N/A
NQH20,"02/24/2020 02:09",9234,9237.5,9229.5,9233,-1.25,652,N/A
NQH20,"02/24/2020 02:08",9237.75,9242.75,9234.25,9234.25,-3.75,822,N/A
NQH20,"02/24/2020 02:07",9236.75,9238,9233,9238,1.25,857,N/A
NQH20,"02/24/2020 02:06",9239.75,9241.75,9232.5,9236.75,-3,1364,N/A
NQH20,"02/24/2020 02:05",9247.5,9247.75,9239.5,9239.75,-7.75,1082,N/A
NQH20,"02/24/2020 02:04",9247.25,9251,9245,9247.5,0.5,720,N/A
NQH20,"02/24/2020 02:03",9253.75,9257.75,9246,9247,-6.5,816,N/A
NQH20,"02/24/2020 02:02",9260,9262.5,9253.25,9253.5,-6.5,648,N/A
NQH20,"02/24/2020 02:01",9250,9262.25,9247.5,9260,9.75,1356,N/A
NQH20,"02/24/2020 02:00",9256.25,9257.5,9238.5,9250.25,-6,2248,N/A
NQH20,"02/24/2020 01:59",9255.5,9260,9255.5,9256.25,0.75,375,N/A
NQH20,"02/24/2020 01:58",9253,9256.5,9252.75,9255.5,2.5,421,N/A
NQH20,"02/24/2020 01:57",9255.25,9256.5,9248.5,9253,-2.25,758,N/A
NQH20,"02/24/2020 01:56",9254.75,9257.5,9254.75,9255.25,1,221,N/A
NQH20,"02/24/2020 01:55",9261.5,9261.5,9254.25,9254.25,-7.5,588,N/A
NQH20,"02/24/2020 01:54",9258.75,9263.5,9256,9261.75,2.5,613,N/A
NQH20,"02/24/2020 01:53",9264.25,9264.75,9258,9259.25,-5.5,505,N/A
NQH20,"02/24/2020 01:52",9268.5,9269,9263.5,9264.75,-3.5,231,N/A
NQH20,"02/24/2020 01:51",9267.25,9270.25,9266.5,9268.25,0.75,272,N/A
NQH20,"02/24/2020 01:50",9267,9268.75,9262.5,9267.5,0.75,393,N/A
NQH20,"02/24/2020 01:49",9269,9269.25,9265.75,9266.75,-2.5,184,N/A
NQH20,"02/24/2020 01:48",9268.5,9269.5,9266.75,9269.25,1,193,N/A
NQH20,"02/24/2020 01:47",9268.25,9269.5,9266.25,9268.25,-0.25,269,N/A
NQH20,"02/24/2020 01:46",9270,9270,9267.25,9268.5,-1.5,197,N/A
NQH20,"02/24/2020 01:45",9275.5,9275.75,9268,9270,-5.25,464,N/A
NQH20,"02/24/2020 01:44",9277.25,9278,9274.75,9275.25,-2.25,276,N/A
NQH20,"02/24/2020 01:43",9277.75,9279.75,9277.25,9277.5,0.25,177,N/A
NQH20,"02/24/2020 01:42",9278.75,9280.75,9276.75,9277.25,-1.75,261,N/A
NQH20,"02/24/2020 01:41",9277.5,9279.5,9276.75,9279,1.75,128,N/A
NQH20,"02/24/2020 01:40",9275.75,9279,9275.75,9277.25,2,195,N/A
NQH20,"02/24/2020 01:39",9275.75,9276.5,9274.25,9275.25,-0.5,169,N/A
NQH20,"02/24/2020 01:38",9275.5,9280,9275.25,9275.75,0.25,514,N/A
NQH20,"02/24/2020 01:37",9271.75,9277.75,9271.25,9275.5,4,382,N/A
NQH20,"02/24/2020 01:36",9271.5,9272.25,9270.5,9271.5,0.25,90,N/A
NQH20,"02/24/2020 01:35",9270,9271.25,9269,9271.25,1.75,155,N/A
NQH20,"02/24/2020 01:34",9270.5,9270.5,9267.75,9269.5,-1.25,195,N/A
NQH20,"02/24/2020 01:33",9271.25,9272.5,9269.75,9270.75,-0.25,258,N/A
NQH20,"02/24/2020 01:32",9269,9271.25,9268.75,9271,1.5,108,N/A
NQH20,"02/24/2020 01:31",9269.5,9271.75,9268.5,9269.5,0,172,N/A
NQH20,"02/24/2020 01:30",9267,9271,9267,9269.5,2.5,337,N/A
NQH20,"02/24/2020 01:29",9267.25,9268,9262,9267,0,372,N/A
NQH20,"02/24/2020 01:28",9267.75,9269,9266.5,9267,-0.75,189,N/A
NQH20,"02/24/2020 01:27",9269,9270,9267,9267.75,-1,242,N/A
NQH20,"02/24/2020 01:26",9268.25,9269,9265.75,9268.75,0,319,N/A
NQH20,"02/24/2020 01:25",9264,9271,9264,9268.75,4.25,620,N/A
NQH20,"02/24/2020 01:24",9265.5,9265.75,9263,9264.5,-0.75,224,N/A
NQH20,"02/24/2020 01:23",9264.75,9267.75,9263.5,9265.25,0.75,562,N/A
NQH20,"02/24/2020 01:22",9259.75,9265,9259.5,9264.5,5.25,278,N/A
NQH20,"02/24/2020 01:21",9260.5,9260.75,9257.75,9259.25,-1.5,212,N/A
NQH20,"02/24/2020 01:20",9260.5,9261,9257,9260.75,0.25,251,N/A
NQH20,"02/24/2020 01:19",9256.5,9261.5,9255.5,9260.5,4,370,N/A
NQH20,"02/24/2020 01:18",9262,9262,9256,9256.5,-5.5,300,N/A
NQH20,"02/24/2020 01:17",9261,9263,9260.25,9262,0.75,223,N/A
NQH20,"02/24/2020 01:16",9258.25,9262.25,9258.25,9261.25,3,458,N/A
NQH20,"02/24/2020 01:15",9254.25,9258.5,9251.5,9258.25,3.5,1244,N/A
NQH20,"02/24/2020 01:14",9261.75,9262,9254.25,9254.75,-6.5,1272,N/A
NQH20,"02/24/2020 01:13",9267.25,9267.5,9259.25,9261.25,-6.75,828,N/A
NQH20,"02/24/2020 01:12",9272,9272.25,9267,9268,-3.75,281,N/A
NQH20,"02/24/2020 01:11",9269.25,9272.75,9268.75,9271.75,2.5,358,N/A
NQH20,"02/24/2020 01:10",9268.5,9271.5,9267,9269.25,1,532,N/A
NQH20,"02/24/2020 01:09",9273.75,9274.25,9267,9268.25,-5.5,789,N/A
NQH20,"02/24/2020 01:08",9277.25,9278.5,9272.5,9273.75,-3.75,623,N/A
NQH20,"02/24/2020 01:07",9280.5,9282,9277.25,9277.5,-2.5,382,N/A
NQH20,"02/24/2020 01:06",9282,9283.75,9280,9280,-2.5,311,N/A
NQH20,"02/24/2020 01:05",9282,9284,9282,9282.5,0.5,98,N/A
NQH20,"02/24/2020 01:04",9281.75,9283,9280,9282,0,363,N/A
NQH20,"02/24/2020 01:03",9286.75,9287.75,9281,9282,-4.5,218,N/A
NQH20,"02/24/2020 01:02",9282.75,9286.75,9280.25,9286.5,4,314,N/A
NQH20,"02/24/2020 01:01",9285,9286.75,9282.25,9282.5,-2.25,466,N/A
NQH20,"02/24/2020 01:00",9288.25,9292.25,9284.25,9284.75,-4,466,N/A
NQH20,"02/24/2020 00:59",9287.75,9288.75,9287,9288.75,0.75,96,N/A
NQH20,"02/24/2020 00:58",9287.5,9288,9287.5,9288,0.5,63,N/A
NQH20,"02/24/2020 00:57",9289,9289.25,9287.5,9287.5,-1.5,186,N/A
NQH20,"02/24/2020 00:56",9289.25,9290,9288,9289,0,188,N/A
NQH20,"02/24/2020 00:55",9290,9290.25,9288.5,9289,-0.5,94,N/A
NQH20,"02/24/2020 00:54",9287.25,9289.75,9287.25,9289.5,2.25,93,N/A
NQH20,"02/24/2020 00:53",9288.25,9288.5,9287.25,9287.25,-1.25,24,N/A
NQH20,"02/24/2020 00:52",9289,9289,9286.5,9288.5,-0.5,101,N/A
NQH20,"02/24/2020 00:51",9287.75,9289.75,9286.75,9289,1.5,185,N/A
NQH20,"02/24/2020 00:50",9283.5,9288,9283,9287.5,3.5,288,N/A
NQH20,"02/24/2020 00:49",9284.75,9285.25,9283.5,9284,-1.25,56,N/A
NQH20,"02/24/2020 00:48",9283.5,9285.25,9283.5,9285.25,1.5,70,N/A
NQH20,"02/24/2020 00:47",9283.5,9283.75,9281.75,9283.75,0,117,N/A
NQH20,"02/24/2020 00:46",9284.25,9285.25,9283.25,9283.75,-0.5,79,N/A
NQH20,"02/24/2020 00:45",9284,9285.75,9283.5,9284.25,0,130,N/A
NQH20,"02/24/2020 00:44",9285,9286.25,9284.25,9284.25,-1.25,32,N/A
NQH20,"02/24/2020 00:43",9285,9286.25,9284.5,9285.5,0.75,65,N/A
NQH20,"02/24/2020 00:42",9285.25,9285.5,9283.25,9284.75,-0.75,183,N/A
NQH20,"02/24/2020 00:41",9287,9287.75,9285.5,9285.5,-1.75,93,N/A
NQH20,"02/24/2020 00:40",9288.75,9289,9286.5,9287.25,-1.5,39,N/A
NQH20,"02/24/2020 00:39",9288.5,9289.5,9288,9288.75,0.5,38,N/A
NQH20,"02/24/2020 00:38",9290.75,9290.75,9288,9288.25,-2.25,57,N/A
NQH20,"02/24/2020 00:37",9290.75,9291,9290.25,9290.5,-0.5,40,N/A
NQH20,"02/24/2020 00:36",9288.75,9291.5,9288.25,9291,1.75,99,N/A
NQH20,"02/24/2020 00:35",9287.75,9289.75,9287.5,9289.25,1.5,66,N/A
NQH20,"02/24/2020 00:34",9287.25,9289.75,9286.75,9287.75,0.75,90,N/A
NQH20,"02/24/2020 00:33",9288,9288.75,9286.75,9287,-1,96,N/A
NQH20,"02/24/2020 00:32",9287.25,9289.25,9286.5,9288,0.75,102,N/A
NQH20,"02/24/2020 00:31",9287,9287.25,9286.25,9287.25,0.25,31,N/A
NQH20,"02/24/2020 00:30",9286.25,9287.75,9286,9287,0.75,58,N/A
NQH20,"02/24/2020 00:29",9285.75,9286.5,9284,9286.25,0.5,86,N/A
NQH20,"02/24/2020 00:28",9286.5,9288.5,9284.5,9285.75,-0.75,342,N/A
NQH20,"02/24/2020 00:27",9286.5,9288.25,9286.5,9286.5,0.5,282,N/A
NQH20,"02/24/2020 00:26",9286.25,9287,9285,9286,-0.25,138,N/A
NQH20,"02/24/2020 00:25",9284.75,9287.25,9284.5,9286.25,1.75,320,N/A
NQH20,"02/24/2020 00:24",9284.75,9285.25,9284,9284.5,-0.25,153,N/A
NQH20,"02/24/2020 00:23",9287,9287.25,9284.75,9284.75,-2.25,121,N/A
