Time,Open,High,Low,Last,Change,Volume,"Open Int"
"10/23/2020 03:45",11666,11666.5,11663.5,11664.5,-1,29,N/A
"10/23/2020 03:44",11665.75,11666,11663.75,11665.5,-1.25,26,N/A
"10/23/2020 03:43",11667,11668.5,11666.25,11666.75,1.25,34,N/A
"10/23/2020 03:42",11664.75,11666.75,11663.5,11665.5,1.5,35,N/A
"10/23/2020 03:41",11665,11667.75,11664,11664,-0.25,37,N/A
"10/23/2020 03:40",11661.25,11666.75,11660.5,11664.25,3.25,99,N/A
"10/23/2020 03:39",11662.25,11662.5,11658.5,11661,-1,103,N/A
"10/23/2020 03:38",11661,11662.25,11660.75,11662,1.25,40,N/A
"10/23/2020 03:37",11663,11663.75,11660.25,11660.75,-1.75,87,N/A
"10/23/2020 03:36",11664,11664.5,11661.75,11662.5,-1.75,118,N/A
"10/23/2020 03:35",11666.5,11667.5,11662.5,11664.25,-3.25,96,N/A
"10/23/2020 03:34",11668.5,11668.75,11665.75,11667.5,-0.5,63,N/A
"10/23/2020 03:33",11669.5,11669.5,11665.5,11668,-0.75,62,N/A
"10/23/2020 03:32",11666,11669.5,11666,11668.75,2,56,N/A
"10/23/2020 03:31",11667.25,11669.75,11666.5,11666.75,-0.75,91,N/A
"10/23/2020 03:30",11668.75,11673.5,11667.5,11667.5,-1.25,155,N/A
"10/23/2020 03:29",11669.75,11673.5,11667.5,11668.75,-1.5,124,N/A
"10/23/2020 03:28",11669.25,11671.5,11668.5,11670.25,1.25,53,N/A
"10/23/2020 03:27",11671.25,11672.75,11668.25,11669,-3.5,47,N/A
"10/23/2020 03:26",11670.25,11672.5,11669.5,11672.5,1.5,71,N/A
"10/23/2020 03:25",11670.25,11675.25,11670.25,11671,0.5,57,N/A
"10/23/2020 03:24",11670.75,11672.75,11669.25,11670.5,-0.25,54,N/A
"10/23/2020 03:23",11674.5,11674.5,11669.25,11670.75,-4.5,99,N/A
"10/23/2020 03:22",11674.75,11679.75,11672.5,11675.25,1,135,N/A
"10/23/2020 03:21",11671.5,11676.75,11670.5,11674.25,3,130,N/A
"10/23/2020 03:20",11670.5,11673.25,11669,11671.25,0.5,51,N/A
"10/23/2020 03:19",11672.75,11673.75,11670.75,11670.75,-1.5,66,N/A
"10/23/2020 03:18",11674.25,11674.75,11671.75,11672.25,-2,43,N/A
"10/23/2020 03:17",11675.75,11675.75,11672.5,11674.25,-0.75,53,N/A
"10/23/2020 03:16",11675.75,11676.75,11674,11675,-0.75,57,N/A
"10/23/2020 03:15",11673,11677,11673,11675.75,2.25,138,N/A
"10/23/2020 03:14",11671.5,11675,11671,11673.5,1.75,111,N/A
"10/23/2020 03:13",11675,11676,11671.75,11671.75,-3.25,79,N/A
"10/23/2020 03:12",11673.5,11677,11673,11675,0.5,267,N/A
"10/23/2020 03:11",11671,11674.75,11669.75,11674.5,3.25,115,N/A
"10/23/2020 03:10",11664.75,11671.5,11664,11671.25,6.25,103,N/A
"10/23/2020 03:09",11668.25,11670.25,11665,11665,-3.5,81,N/A
"10/23/2020 03:08",11672.75,11673.25,11668,11668.5,-4.5,96,N/A
"10/23/2020 03:07",11674.25,11675,11669,11673,-1,180,N/A
"10/23/2020 03:06",11673.5,11677.75,11673.5,11674,0.5,97,N/A
"10/23/2020 03:05",11672.5,11682,11672.25,11673.5,1.25,421,N/A
"10/23/2020 03:04",11663.25,11674,11662.75,11672.25,9.25,202,N/A
"10/23/2020 03:03",11665.25,11666.25,11663,11663,-2.25,115,N/A
"10/23/2020 03:02",11664.25,11666.25,11663.75,11665.25,-0.25,63,N/A
"10/23/2020 03:01",11667,11668.75,11662,11665.5,-1.75,143,N/A
"10/23/2020 03:00",11668.5,11672.25,11667.25,11667.25,-1.5,170,N/A
"10/23/2020 02:59",11671,11673.75,11667.25,11668.75,-2,140,N/A
"10/23/2020 02:58",11669.25,11674.25,11669,11670.75,1.75,88,N/A
"10/23/2020 02:57",11668,11671,11666,11669,0.25,61,N/A
"10/23/2020 02:56",11668.75,11672.75,11667,11668.75,0.5,134,N/A
"10/23/2020 02:55",11666,11669.25,11665,11668.25,1,67,N/A
"10/23/2020 02:54",11670.75,11670.75,11665,11667.25,-4,49,N/A
"10/23/2020 02:53",11674,11675,11666.5,11671.25,-2.5,169,N/A
"10/23/2020 02:52",11663.75,11674.5,11663.75,11673.75,10,175,N/A
"10/23/2020 02:51",11665.25,11665.75,11663,11663.75,-1.5,79,N/A
"10/23/2020 02:50",11665.5,11669.75,11664.75,11665.25,0.5,100,N/A
"10/23/2020 02:49",11665.25,11666,11664,11664.75,0,33,N/A
"10/23/2020 02:48",11663.5,11666,11663.25,11664.75,0.75,92,N/A
"10/23/2020 02:47",11663.75,11665.5,11663.25,11664,0.75,36,N/A
"10/23/2020 02:46",11663.5,11664.75,11662.25,11663.25,-1.5,88,N/A
"10/23/2020 02:45",11663.25,11670,11663.25,11664.75,2.25,134,N/A
"10/23/2020 02:44",11663.75,11664.5,11662.5,11662.5,-2,32,N/A
"10/23/2020 02:43",11664.25,11665.5,11661.5,11664.5,0.5,93,N/A
"10/23/2020 02:42",11667,11667.25,11663.5,11664,-2.5,65,N/A
"10/23/2020 02:41",11665.75,11668.5,11663.75,11666.5,0.75,69,N/A
"10/23/2020 02:40",11665.75,11666.75,11663,11665.75,0.75,82,N/A
"10/23/2020 02:39",11667.75,11668,11664.75,11665,-1.75,66,N/A
"10/23/2020 02:38",11670.25,11671,11665.5,11666.75,-2.25,126,N/A
"10/23/2020 02:37",11671.25,11672.25,11667.75,11669,-2.25,71,N/A
"10/23/2020 02:36",11667.25,11672.5,11667.25,11671.25,4,297,N/A
"10/23/2020 02:35",11662,11667.25,11661,11667.25,5.5,143,N/A
"10/23/2020 02:34",11664.25,11665.5,11660.25,11661.75,-2.75,253,N/A
"10/23/2020 02:33",11668.5,11671.25,11664.25,11664.5,-4,179,N/A
"10/23/2020 02:32",11664,11670.75,11662.5,11668.5,4.75,361,N/A
"10/23/2020 02:31",11654.25,11670,11653.5,11663.75,9,497,N/A
"10/23/2020 02:30",11632.5,11659,11632.5,11654.75,23.75,1136,N/A
"10/23/2020 02:29",11632.5,11633.25,11631,11631,-0.75,78,N/A
"10/23/2020 02:28",11631.5,11634.5,11631.5,11631.75,0.75,89,N/A
"10/23/2020 02:27",11632.25,11634,11629.75,11631,-1.25,105,N/A
"10/23/2020 02:26",11630.25,11633.5,11629.75,11632.25,1.25,50,N/A
"10/23/2020 02:25",11630.75,11633.25,11630.25,11631,-0.75,69,N/A
"10/23/2020 02:24",11633,11635.75,11631,11631.75,-0.5,93,N/A
"10/23/2020 02:23",11633.5,11634.75,11628.75,11632.25,-1.25,112,N/A
"10/23/2020 02:22",11637,11638.25,11631.25,11633.5,-3.5,186,N/A
"10/23/2020 02:21",11636,11637.25,11634.5,11637,0.75,65,N/A
"10/23/2020 02:20",11633,11637,11632.75,11636.25,3.75,56,N/A
"10/23/2020 02:19",11632.5,11636.25,11630.5,11632.5,-1.5,112,N/A
"10/23/2020 02:18",11631,11634.75,11630.25,11634,2,49,N/A
"10/23/2020 02:17",11632.25,11633.25,11630.5,11632,-0.5,29,N/A
"10/23/2020 02:16",11631.75,11634,11629.75,11632.5,0.25,44,N/A
"10/23/2020 02:15",11629,11634.25,11626.25,11632.25,2.75,142,N/A
"10/23/2020 02:14",11632.5,11633,11629.25,11629.5,-3,46,N/A
"10/23/2020 02:13",11632,11632.5,11630,11632.5,0.5,48,N/A
"10/23/2020 02:12",11635,11635.25,11631,11632,-1.75,70,N/A
"10/23/2020 02:11",11634.25,11638.25,11631,11633.75,-0.25,163,N/A
"10/23/2020 02:10",11630.5,11635.25,11629.5,11634,3.75,100,N/A
"10/23/2020 02:09",11631.25,11633.5,11628.75,11630.25,-0.25,167,N/A
"10/23/2020 02:08",11632,11633.5,11630.5,11630.5,-0.75,79,N/A
"10/23/2020 02:07",11631.5,11632.25,11627.75,11631.25,0.25,149,N/A
"10/23/2020 02:06",11629,11632,11627.75,11631,1.5,81,N/A
"10/23/2020 02:05",11626.5,11632.75,11626.5,11629.5,2.5,137,N/A
"10/23/2020 02:04",11627.75,11630.5,11625.5,11627,0,201,N/A
"10/23/2020 02:03",11624.75,11632,11623,11627,2.5,243,N/A
"10/23/2020 02:02",11628,11628,11619,11624.5,-3.5,193,N/A
"10/23/2020 02:01",11626,11634,11626,11628,3.25,145,N/A
"10/23/2020 02:00",11624.5,11627.25,11622.75,11624.75,-0.25,133,N/A
"10/23/2020 01:59",11626.75,11628,11624,11625,-2.75,41,N/A
"10/23/2020 01:58",11626.25,11627.75,11626.25,11627.75,1,19,N/A
"10/23/2020 01:57",11627,11627.25,11625.75,11626.75,0,15,N/A
"10/23/2020 01:56",11626,11627.75,11625.5,11626.75,1.25,44,N/A
"10/23/2020 01:55",11627,11627.25,11622.75,11625.5,-2.25,103,N/A
"10/23/2020 01:54",11628.25,11628.5,11627,11627.75,-0.5,20,N/A
"10/23/2020 01:53",11627,11629.5,11627,11628.25,1,28,N/A
"10/23/2020 01:52",11628.5,11628.5,11627,11627.25,-1,16,N/A
"10/23/2020 01:51",11628.25,11630,11627.75,11628.25,-0.75,18,N/A
"10/23/2020 01:50",11626.5,11629,11626.5,11629,2.25,51,N/A
"10/23/2020 01:49",11630.25,11631,11626.5,11626.75,-2,47,N/A
"10/23/2020 01:48",11630.75,11632.25,11628.75,11628.75,-2.75,23,N/A
"10/23/2020 01:47",11629.5,11631.75,11628,11631.5,0.75,31,N/A
"10/23/2020 01:46",11632.25,11634,11630,11630.75,-0.5,83,N/A
"10/23/2020 01:45",11629.5,11632.25,11629,11631.25,1.75,58,N/A
"10/23/2020 01:44",11628,11630.5,11627.75,11629.5,1.5,70,N/A
"10/23/2020 01:43",11622,11628,11621.25,11628,6.5,67,N/A
"10/23/2020 01:42",11628,11628,11621.5,11621.5,-5.75,103,N/A
"10/23/2020 01:41",11629,11631.25,11625.25,11627.25,-1.75,102,N/A
"10/23/2020 01:40",11628.75,11630.5,11627.75,11629,0.25,63,N/A
"10/23/2020 01:39",11632.75,11632.75,11628.5,11628.75,-3.5,26,N/A
"10/23/2020 01:38",11632.25,11632.25,11630,11632.25,-0.5,41,N/A
"10/23/2020 01:37",11634.5,11636.5,11632.5,11632.75,-1.5,65,N/A
"10/23/2020 01:36",11631.25,11634.25,11630.25,11634.25,2.75,60,N/A
"10/23/2020 01:35",11630.5,11634.75,11628,11631.5,1.5,275,N/A
"10/23/2020 01:34",11627.75,11630,11625.75,11630,1.75,28,N/A
"10/23/2020 01:33",11625.5,11629.5,11625.25,11628.25,1.75,61,N/A
"10/23/2020 01:32",11626.5,11627.25,11624.25,11626.5,0.25,72,N/A
"10/23/2020 01:31",11631.25,11631.5,11624.5,11626.25,-4.75,122,N/A
"10/23/2020 01:30",11632,11632.75,11629.75,11631,-0.25,66,N/A
"10/23/2020 01:29",11630.25,11632,11630,11631.25,1,40,N/A
"10/23/2020 01:28",11632.25,11632.75,11630,11630.25,-1.75,80,N/A
"10/23/2020 01:27",11630.5,11632.75,11630,11632,1,70,N/A
"10/23/2020 01:26",11628.75,11631,11626,11631,2.25,78,N/A
"10/23/2020 01:25",11628.25,11631,11627.75,11628.75,0.25,66,N/A
"10/23/2020 01:24",11630,11630.75,11627,11628.5,-2,86,N/A
"10/23/2020 01:23",11625.25,11632.25,11623.5,11630.5,5.25,132,N/A
"10/23/2020 01:22",11627.75,11628.75,11624.25,11625.25,-2,66,N/A
"10/23/2020 01:21",11626.25,11628.75,11623.5,11627.25,1.5,135,N/A
"10/23/2020 01:20",11622.75,11627.5,11622,11625.75,3.5,141,N/A
"10/23/2020 01:19",11622,11625,11620,11622.25,0.25,130,N/A
"10/23/2020 01:18",11614.5,11623.25,11612.25,11622,8,329,N/A
"10/23/2020 01:17",11611.5,11614,11608.5,11614,1.5,167,N/A
"10/23/2020 01:16",11628.75,11629.75,11602,11612.5,-16.25,945,N/A
"10/23/2020 01:15",11628.25,11629.75,11625.75,11628.75,0,100,N/A
"10/23/2020 01:14",11629,11629.5,11625.25,11628.75,-1.25,117,N/A
"10/23/2020 01:13",11633.5,11633.5,11628.5,11630,-3.5,191,N/A
"10/23/2020 01:12",11632.5,11638.5,11632.25,11633.5,1.5,185,N/A
"10/23/2020 01:11",11627,11633.25,11625.5,11632,6,127,N/A
"10/23/2020 01:10",11633.25,11634.75,11626,11626,-7.75,362,N/A
"10/23/2020 01:09",11635,11635.25,11630,11633.75,-1,141,N/A
"10/23/2020 01:08",11637,11638.5,11633.25,11634.75,-2.75,123,N/A
"10/23/2020 01:07",11635.75,11639.75,11635.75,11637.5,0.5,46,N/A
"10/23/2020 01:06",11635.5,11640,11635.5,11637,1,151,N/A
"10/23/2020 01:05",11643,11643.75,11635,11636,-7,141,N/A
"10/23/2020 01:04",11642.25,11645,11642.25,11643,1,63,N/A
"10/23/2020 01:03",11644,11645,11641.5,11642,-2.5,56,N/A
"10/23/2020 01:02",11644.75,11645.75,11642,11644.5,0.25,54,N/A
"10/23/2020 01:01",11642.25,11646.75,11639.75,11644.25,1.75,111,N/A
"10/23/2020 01:00",11642.5,11645.5,11641.25,11642.5,-0.5,55,N/A
"10/23/2020 00:59",11643.5,11644.25,11641.75,11643,-1,45,N/A
"10/23/2020 00:58",11645.5,11645.75,11643,11644,-2.25,28,N/A
"10/23/2020 00:57",11642,11646.75,11639.25,11646.25,4,131,N/A
"10/23/2020 00:56",11643.75,11644.25,11641.5,11642.25,-1,65,N/A
"10/23/2020 00:55",11645.75,11647.5,11642.5,11643.25,-1.5,110,N/A
"10/23/2020 00:54",11645.25,11645.5,11641.75,11644.75,-1.25,89,N/A
"10/23/2020 00:53",11646,11647.75,11643,11646,1.25,128,N/A
"10/23/2020 00:52",11652.5,11653.5,11642.75,11644.75,-8.25,286,N/A
"10/23/2020 00:51",11654.25,11655,11653,11653,-2,13,N/A
"10/23/2020 00:50",11653.75,11655,11652.75,11655,1.75,21,N/A
"10/23/2020 00:49",11656,11656.5,11653,11653.25,-3.25,44,N/A
"10/23/2020 00:48",11658.75,11658.75,11656.25,11656.5,-1.5,39,N/A
"10/23/2020 00:47",11658,11659,11657,11658,0,19,N/A
"10/23/2020 00:46",11659,11660,11657.25,11658,-0.5,24,N/A
"10/23/2020 00:45",11660,11660,11658.5,11658.5,-1.75,16,N/A
"10/23/2020 00:44",11659,11661,11659,11660.25,2,33,N/A
"10/23/2020 00:43",11661.5,11661.5,11658.25,11658.25,-1.75,34,N/A
"10/23/2020 00:42",11658,11662,11657.25,11660,2.25,122,N/A
"10/23/2020 00:41",11657.25,11657.75,11655.25,11657.75,1,30,N/A
"10/23/2020 00:40",11656,11656.75,11654.25,11656.75,0,33,N/A
"10/23/2020 00:39",11656.5,11656.75,11655,11656.75,0.25,15,N/A
"10/23/2020 00:38",11656,11656.5,11654.75,11656.5,1,39,N/A
"10/23/2020 00:37",11656.25,11657.75,11655.25,11655.5,-0.75,62,N/A
"10/23/2020 00:36",11655.25,11656.75,11655.25,11656.25,0.5,22,N/A
"10/23/2020 00:35",11653.25,11656.75,11653.25,11655.75,2,19,N/A
"10/23/2020 00:34",11655.25,11656.5,11653.75,11653.75,-2,25,N/A
"10/23/2020 00:33",11654.5,11656,11654.5,11655.75,0.75,19,N/A
"10/23/2020 00:32",11657.5,11657.75,11654.5,11655,-2.75,20,N/A
"10/23/2020 00:31",11656.25,11657.75,11655,11657.75,1.75,18,N/A
"10/23/2020 00:30",11657,11658,11654.75,11656,-1.25,82,N/A
"10/23/2020 00:29",11655.5,11657.75,11654.75,11657.25,1.75,79,N/A
"10/23/2020 00:28",11655,11656.5,11651.25,11655.5,-0.25,160,N/A
"10/23/2020 00:27",11655.75,11657.75,11655.25,11655.75,-0.25,81,N/A
"10/23/2020 00:26",11656,11656,11654.5,11656,-0.5,36,N/A
"10/23/2020 00:25",11656.25,11658,11655.5,11656.5,0.5,51,N/A
"10/23/2020 00:24",11654.75,11657.75,11654,11656,0.75,107,N/A
"10/23/2020 00:23",11653.75,11657.25,11653.75,11655.25,0.75,75,N/A
"10/23/2020 00:22",11658,11658.75,11653.25,11654.5,-4.25,117,N/A
"10/23/2020 00:21",11660,11660.5,11658.25,11658.75,-1.75,21,N/A
"10/23/2020 00:20",11657.75,11661.5,11657.5,11660.5,2.5,47,N/A
"10/23/2020 00:19",11662,11662.75,11657.75,11658,-4.75,78,N/A
"10/23/2020 00:18",11664.25,11664.5,11661.75,11662.75,-1.25,30,N/A
"10/23/2020 00:17",11665.25,11665.5,11663.25,11664,-1.25,28,N/A
"10/23/2020 00:16",11664.75,11666,11664.75,11665.25,1,5,N/A
"10/23/2020 00:15",11665,11665.25,11663.25,11664.25,-1.5,68,N/A
"10/23/2020 00:14",11666.75,11667,11665,11665.75,-0.75,115,N/A
"10/23/2020 00:13",11663.75,11666.5,11663.75,11666.5,3.5,65,N/A
"10/23/2020 00:12",11662.5,11663.5,11661,11663,0.25,85,N/A
"10/23/2020 00:11",11663,11663.5,11662,11662.75,0.5,34,N/A
"10/23/2020 00:10",11663,11665.25,11660,11662.25,-1.75,122,N/A
"10/23/2020 00:09",11666,11666.5,11663.75,11664,-2.5,17,N/A
"10/23/2020 00:08",11663.5,11666.5,11663,11666.5,2.5,22,N/A
"10/23/2020 00:07",11662.75,11664.75,11662.75,11664,0.25,20,N/A
"10/23/2020 00:06",11664,11666.5,11662,11663.75,-0.25,89,N/A
"10/23/2020 00:05",11663.75,11665.5,11662.75,11664,0.5,67,N/A
"10/23/2020 00:04",11666.75,11666.75,11663,11663.5,-2.75,79,N/A
"10/23/2020 00:03",11666.25,11668.25,11665.25,11666.25,0,94,N/A
"10/23/2020 00:02",11669,11669.5,11666.25,11666.25,-3,42,N/A
"10/23/2020 00:01",11671,11671.5,11668.25,11669.25,-1.25,48,N/A
"10/23/2020 00:00",11667,11670.75,11667,11670.5,2.5,104,N/A
"10/22/2020 23:59",11666.5,11668,11665.75,11668,2,51,N/A
"10/22/2020 23:58",11665,11666.25,11662.75,11666,1.25,58,N/A
"10/22/2020 23:57",11665.25,11666.25,11662.75,11664.75,-0.5,69,N/A
"10/22/2020 23:56",11667.75,11668.25,11665.25,11665.25,-2,105,N/A
"10/22/2020 23:55",11664.75,11668.75,11664.25,11667.25,3.25,87,N/A
"10/22/2020 23:54",11663.75,11665.25,11663,11664,0.5,43,N/A
"10/22/2020 23:53",11663,11664,11661.75,11663.5,1,21,N/A
"10/22/2020 23:52",11663,11663,11662.25,11662.5,0,10,N/A
"10/22/2020 23:51",11663.25,11663.75,11662.5,11662.5,-0.75,20,N/A
"10/22/2020 23:50",11660.75,11663.75,11660.5,11663.25,2,42,N/A
"10/22/2020 23:49",11659.75,11661.25,11659.75,11661.25,0.75,29,N/A
"10/22/2020 23:48",11659,11660.75,11659,11660.5,1.25,34,N/A
"10/22/2020 23:47",11658.75,11660.5,11658.75,11659.25,-0.5,31,N/A
"10/22/2020 23:46",11658.75,11660.75,11657.5,11659.75,0.25,38,N/A
"10/22/2020 23:45",11660.75,11660.75,11657.75,11659.5,-0.75,50,N/A
"10/22/2020 23:44",11664.75,11665,11653.75,11660.25,-4.5,256,N/A
"10/22/2020 23:43",11664.75,11664.75,11664.5,11664.75,0.25,6,N/A
"10/22/2020 23:42",11665,11665.5,11664.5,11664.5,-0.5,14,N/A
"10/22/2020 23:41",11666.25,11667.5,11664.25,11665,-0.75,31,N/A
"10/22/2020 23:40",11665.75,11666.25,11665,11665.75,-0.25,15,N/A
"10/22/2020 23:39",11665,11666.5,11664.75,11666,1.25,26,N/A
"10/22/2020 23:38",11665.25,11666.5,11664.5,11664.75,0.5,17,N/A
"10/22/2020 23:37",11664.75,11666.25,11664.25,11664.25,-0.5,14,N/A
"10/22/2020 23:36",11663.25,11665.25,11662.5,11664.75,1.5,39,N/A
"10/22/2020 23:35",11667.75,11668.25,11661.5,11663.25,-3.75,85,N/A
"10/22/2020 23:34",11667.25,11667.25,11666,11667,-0.25,17,N/A
"10/22/2020 23:33",11667,11669.25,11667,11667.25,0.75,22,N/A
"10/22/2020 23:32",11667,11667.25,11666.5,11666.5,-1.75,13,N/A
"10/22/2020 23:31",11668,11671.5,11667.75,11668.25,1.75,50,N/A
"10/22/2020 23:30",11666.5,11667.25,11665,11666.5,0.25,34,N/A
"10/22/2020 23:29",11668.75,11668.75,11665,11666.25,-3.5,69,N/A
"10/22/2020 23:28",11668,11670.25,11667.75,11669.75,0.75,56,N/A
"10/22/2020 23:27",11668,11669,11667.5,11669,0.25,12,N/A
"10/22/2020 23:26",11668.25,11669,11667.75,11668.75,0.75,6,N/A
"10/22/2020 23:25",11668,11668.75,11668,11668,0.75,10,N/A
"10/22/2020 23:24",11668,11668.5,11667.25,11667.25,-1.75,18,N/A
"10/22/2020 23:23",11668.5,11669,11668,11669,-0.25,15,N/A
"10/22/2020 23:22",11668.25,11669.75,11668.25,11669.25,1,12,N/A
"10/22/2020 23:21",11668.75,11669,11668.25,11668.25,0.25,11,N/A
"10/22/2020 23:20",11668.25,11668.25,11668,11668,0.75,5,N/A
"10/22/2020 23:19",11667.5,11667.5,11666.75,11667.25,-0.75,20,N/A
"10/22/2020 23:18",11668.25,11669,11667.5,11668,-0.5,18,N/A
"10/22/2020 23:17",11668.25,11669.25,11668.25,11668.5,-0.25,14,N/A
"10/22/2020 23:16",11668.75,11670.75,11668.75,11668.75,1,27,N/A
"10/22/2020 23:15",11669,11669.75,11667.75,11667.75,-0.75,8,N/A
"10/22/2020 23:14",11668.75,11668.75,11668,11668.5,1,12,N/A
"10/22/2020 23:13",11668.75,11668.75,11667.25,11667.5,-1.5,6,N/A
"10/22/2020 23:12",11670,11670.75,11668.75,11669,-1,12,N/A
"10/22/2020 23:11",11669.5,11670,11668,11670,-0.75,21,N/A
"10/22/2020 23:10",11669.5,11671,11669.5,11670.75,1.25,22,N/A
"10/22/2020 23:09",11669,11670.75,11669,11669.5,1.5,26,N/A
"10/22/2020 23:08",11670.75,11670.75,11667.5,11668,-2.75,27,N/A
"10/22/2020 23:07",11670,11671.5,11669,11670.75,1.5,16,N/A
"10/22/2020 23:06",11669,11669.75,11667.5,11669.25,0.5,41,N/A
"10/22/2020 23:05",11671.25,11671.25,11668.75,11668.75,-2,44,N/A
"10/22/2020 23:04",11670.5,11671.5,11670.5,11670.75,0.25,10,N/A
"10/22/2020 23:03",11672.75,11672.75,11670.5,11670.5,-2.5,18,N/A
"10/22/2020 23:02",11672.25,11673.25,11671.25,11673,0.5,10,N/A
"10/22/2020 23:01",11674,11674.25,11672.5,11672.5,-1.5,16,N/A
"10/22/2020 23:00",11671.25,11676.75,11670.75,11674,4.25,123,N/A
"10/22/2020 22:59",11671.75,11672.25,11669.25,11669.75,-1.25,24,N/A
"10/22/2020 22:58",11670,11671.75,11669.75,11671,1,15,N/A
"10/22/2020 22:57",11670,11670,11669,11670,-0.5,6,N/A
"10/22/2020 22:56",11670.25,11672,11670.25,11670.5,0,20,N/A
"10/22/2020 22:55",11669.25,11670.75,11669.25,11670.5,1.75,18,N/A
"10/22/2020 22:54",11669,11670.5,11668.75,11668.75,-1,14,N/A
"10/22/2020 22:53",11668.25,11670,11668.25,11669.75,1.75,22,N/A
"10/22/2020 22:52",11668,11668.75,11667.5,11668,0,20,N/A
"10/22/2020 22:51",11666.25,11668,11665.5,11668,1.5,35,N/A
"10/22/2020 22:50",11666.75,11668.25,11665.5,11666.5,-0.25,13,N/A
"10/22/2020 22:49",11666.5,11667.5,11665,11666.75,0.5,30,N/A
"10/22/2020 22:48",11666.75,11668.25,11665.75,11666.25,-0.5,42,N/A
"10/22/2020 22:47",11667,11668,11666.75,11666.75,-1.5,27,N/A
"10/22/2020 22:46",11668.75,11668.75,11666.75,11668.25,0.25,28,N/A
"10/22/2020 22:45",11670,11670,11667.25,11668,-1.5,48,N/A
"10/22/2020 22:44",11670,11670.75,11669.5,11669.5,-0.5,5,N/A
"10/22/2020 22:43",11670,11671.25,11669.25,11670,-1.5,15,N/A
"10/22/2020 22:42",11670.75,11671.75,11670.75,11671.5,0.5,5,N/A
"10/22/2020 22:41",11672.5,11673,11671,11671,-2.25,6,N/A
"10/22/2020 22:40",11671.75,11673.5,11671.75,11673.25,2.5,15,N/A
"10/22/2020 22:39",11671,11672.25,11670.75,11670.75,0,16,N/A
"10/22/2020 22:38",11673.75,11673.75,11670.5,11670.75,-1.5,12,N/A
"10/22/2020 22:37",11673,11674.5,11672.25,11672.25,-0.25,23,N/A
"10/22/2020 22:36",11672,11673.25,11671,11672.5,0.5,24,N/A
"10/22/2020 22:35",11671.25,11672.25,11670.75,11672,0.25,23,N/A
"10/22/2020 22:34",11669.5,11671.75,11669.5,11671.75,1.75,5,N/A
"10/22/2020 22:33",11670.75,11672,11669.25,11670,0.5,31,N/A
"10/22/2020 22:32",11669.5,11670.75,11669.25,11669.5,-0.25,30,N/A
"10/22/2020 22:31",11667.75,11669.75,11667.5,11669.75,1.25,40,N/A
"10/22/2020 22:30",11666.25,11669.75,11666,11668.5,2.75,51,N/A
"10/22/2020 22:29",11667.5,11667.75,11665.25,11665.75,-1.25,19,N/A
"10/22/2020 22:28",11669.5,11671,11666,11667,-2.25,52,N/A
"10/22/2020 22:27",11668.75,11669.5,11667.75,11669.25,0.5,31,N/A
"10/22/2020 22:26",11673.5,11673.5,11668,11668.75,-4.25,62,N/A
"10/22/2020 22:25",11673,11674.75,11672.5,11673,-0.5,48,N/A
"10/22/2020 22:24",11671.5,11677,11671.25,11673.5,1,124,N/A
"10/22/2020 22:23",11670.5,11672.5,11670.5,11672.5,2.75,56,N/A
"10/22/2020 22:22",11668.25,11670,11668,11669.75,1.5,23,N/A
"10/22/2020 22:21",11669.25,11670.25,11668,11668.25,0.25,31,N/A
"10/22/2020 22:20",11670.25,11670.5,11667.5,11668,-2.25,17,N/A
"10/22/2020 22:19",11669.5,11671,11668.25,11670.25,0.5,29,N/A
"10/22/2020 22:18",11670.75,11672.75,11667.25,11669.75,-1,118,N/A
"10/22/2020 22:17",11672.5,11673,11665,11670.75,-2.75,177,N/A
"10/22/2020 22:16",11675,11675.5,11671.75,11673.5,-1.5,39,N/A
"10/22/2020 22:15",11674,11676,11673.75,11675,1.25,37,N/A
"10/22/2020 22:14",11673.75,11674,11672.5,11673.75,0.5,25,N/A
"10/22/2020 22:13",11672.5,11674.75,11672.25,11673.25,0.5,54,N/A
"10/22/2020 22:12",11676.5,11676.5,11672.75,11672.75,-3.75,28,N/A
"10/22/2020 22:11",11674.25,11677.25,11674.25,11676.5,1.5,41,N/A
"10/22/2020 22:10",11676.5,11677.5,11674,11675,-0.25,47,N/A
"10/22/2020 22:09",11677,11678.5,11675.25,11675.25,-1.75,34,N/A
"10/22/2020 22:08",11677,11678.75,11676,11677,-0.25,63,N/A
"10/22/2020 22:07",11673.5,11678,11673.5,11677.25,3.75,111,N/A
"10/22/2020 22:06",11673.75,11674.5,11672.5,11673.5,1.25,43,N/A
"10/22/2020 22:05",11673.25,11674,11672,11672.25,-1.5,46,N/A
"10/22/2020 22:04",11672.25,11675.75,11672,11673.75,0.25,64,N/A
"10/22/2020 22:03",11673.75,11675,11672.25,11673.5,0.75,44,N/A
"10/22/2020 22:02",11675.25,11675.75,11672.25,11672.75,-2.5,135,N/A
"10/22/2020 22:01",11674.25,11677.5,11673,11675.25,1.5,173,N/A
"10/22/2020 22:00",11668,11674.5,11666.75,11673.75,5.5,205,N/A
"10/22/2020 21:59",11660.75,11669,11660,11668.25,8.25,135,N/A
"10/22/2020 21:58",11660.75,11661.75,11658.75,11660,-2,49,N/A
"10/22/2020 21:57",11659,11664.75,11657.25,11662,3.25,130,N/A
"10/22/2020 21:56",11657,11660,11656.75,11658.75,1.25,45,N/A
