Time,Open,High,Low,Last,Change,Volume,"Open Int"
NQH20,"01/29/2020 21:59",9058.5,9060,9058.5,9059,0.5,152,N/A
NQH20,"01/29/2020 21:58",9057.5,9060,9055.25,9058.5,1,210,N/A
NQH20,"01/29/2020 21:57",9059.75,9060.5,9057.25,9057.5,-2.25,195,N/A
NQH20,"01/29/2020 21:56",9058.75,9060,9058.5,9059.75,1,128,N/A
NQH20,"01/29/2020 21:55",9057.25,9060.5,9057,9058.75,1.25,207,N/A
NQH20,"01/29/2020 21:54",9055.75,9058.25,9054,9057.5,2,198,N/A
NQH20,"01/29/2020 21:53",9052.5,9055.75,9052.5,9055.5,2.75,287,N/A
NQH20,"01/29/2020 21:52",9054.25,9054.75,9052,9052.75,-1.5,320,N/A
NQH20,"01/29/2020 21:51",9056.75,9058.25,9053.75,9054.25,-2.25,496,N/A
NQH20,"01/29/2020 21:50",9059.75,9061,9055.5,9056.5,-3,423,N/A
NQH20,"01/29/2020 21:49",9061.75,9062.5,9058.75,9059.5,-2.5,443,N/A
NQH20,"01/29/2020 21:48",9064,9064,9061.5,9062,-2.25,183,N/A
NQH20,"01/29/2020 21:47",9063,9065.25,9062.5,9064.25,1.25,144,N/A
NQH20,"01/29/2020 21:46",9061.25,9063.25,9061.25,9063,1.75,216,N/A
NQH20,"01/29/2020 21:45",9066.75,9066.75,9060.75,9061.25,-5.75,272,N/A
NQH20,"01/29/2020 21:44",9067.25,9067.5,9066,9067,-0.25,138,N/A
NQH20,"01/29/2020 21:43",9066.25,9067.25,9065.5,9067.25,1.25,122,N/A
NQH20,"01/29/2020 21:42",9065,9066.5,9065,9066,0.75,90,N/A
NQH20,"01/29/2020 21:41",9066.25,9067,9062.75,9065.25,-1,251,N/A
NQH20,"01/29/2020 21:40",9067,9068.75,9066.25,9066.25,-0.75,135,N/A
NQH20,"01/29/2020 21:39",9068.75,9068.75,9064.5,9067,-1.75,258,N/A
NQH20,"01/29/2020 21:38",9071,9071,9068,9068.75,-2.75,164,N/A
NQH20,"01/29/2020 21:37",9072.75,9072.75,9071,9071.5,-1.25,92,N/A
NQH20,"01/29/2020 21:36",9074.25,9074.25,9072.5,9072.75,-1.75,67,N/A
NQH20,"01/29/2020 21:35",9074.75,9075.5,9074,9074.5,-0.5,47,N/A
NQH20,"01/29/2020 21:34",9075,9076,9074.5,9075,0,64,N/A
NQH20,"01/29/2020 21:33",9075.5,9076,9074.5,9075,-0.5,72,N/A
NQH20,"01/29/2020 21:32",9076,9076.25,9075,9075.5,-0.5,75,N/A
NQH20,"01/29/2020 21:31",9073.5,9076.75,9072.75,9076,2,136,N/A
NQH20,"01/29/2020 21:30",9074.25,9075.5,9073,9074,0,124,N/A
NQH20,"01/29/2020 21:29",9075.25,9075.5,9073.5,9074,-1,143,N/A
NQH20,"01/29/2020 21:28",9075.75,9076.5,9074.75,9075,-1,65,N/A
NQH20,"01/29/2020 21:27",9073.75,9076.5,9073.5,9076,2,176,N/A
NQH20,"01/29/2020 21:26",9072.5,9074.5,9071.75,9074,1.75,201,N/A
NQH20,"01/29/2020 21:25",9070.5,9072.25,9069,9072.25,1.75,117,N/A
NQH20,"01/29/2020 21:24",9072.75,9072.75,9070.25,9070.5,-2.25,97,N/A
NQH20,"01/29/2020 21:23",9073,9073.25,9071.5,9072.75,0,82,N/A
NQH20,"01/29/2020 21:22",9072.5,9073.25,9071.75,9072.75,0,85,N/A
NQH20,"01/29/2020 21:21",9074.5,9074.5,9071,9072.75,-1.5,162,N/A
NQH20,"01/29/2020 21:20",9076.25,9076.75,9073.25,9074.25,-2,235,N/A
NQH20,"01/29/2020 21:19",9077.5,9078.25,9076,9076.25,-0.75,77,N/A
NQH20,"01/29/2020 21:18",9078,9078.25,9076,9077,-1,82,N/A
NQH20,"01/29/2020 21:17",9075.25,9078.25,9075,9078,2.5,174,N/A
NQH20,"01/29/2020 21:16",9079.75,9079.75,9075,9075.5,-4.75,268,N/A
NQH20,"01/29/2020 21:15",9078,9081,9077.75,9080.25,2.5,285,N/A
NQH20,"01/29/2020 21:14",9075.5,9079.25,9075.25,9077.75,2,361,N/A
NQH20,"01/29/2020 21:13",9073.5,9075.75,9072.75,9075.75,2,143,N/A
NQH20,"01/29/2020 21:12",9074.5,9074.75,9073,9073.75,-0.75,64,N/A
NQH20,"01/29/2020 21:11",9074.75,9075,9073,9074.5,0,175,N/A
NQH20,"01/29/2020 21:10",9074.25,9075,9074,9074.5,0.25,101,N/A
NQH20,"01/29/2020 21:09",9073,9075,9072.75,9074.25,1.25,182,N/A
NQH20,"01/29/2020 21:08",9072,9073.5,9071.75,9073,1.25,138,N/A
NQH20,"01/29/2020 21:07",9070.5,9073.25,9070.5,9071.75,1.25,172,N/A
NQH20,"01/29/2020 21:06",9070,9071,9069,9070.5,0.5,103,N/A
NQH20,"01/29/2020 21:05",9070.25,9071.5,9069,9070,0,91,N/A
NQH20,"01/29/2020 21:04",9068.75,9071.25,9068.5,9070,1.5,135,N/A
NQH20,"01/29/2020 21:03",9070,9070.25,9067,9068.5,-1.25,247,N/A
NQH20,"01/29/2020 21:02",9071,9071.5,9069.5,9069.75,-1.25,142,N/A
NQH20,"01/29/2020 21:01",9068.75,9071.75,9068,9071,2.5,453,N/A
NQH20,"01/29/2020 21:00",9066.5,9068.75,9065.75,9068.5,2,162,N/A
NQH20,"01/29/2020 20:59",9068.5,9068.5,9065.25,9066.5,-1.75,214,N/A
NQH20,"01/29/2020 20:58",9067.75,9068.75,9067,9068.25,0.5,119,N/A
NQH20,"01/29/2020 20:57",9066,9068.75,9064.75,9067.75,2,253,N/A
NQH20,"01/29/2020 20:56",9062.5,9066,9062.25,9065.75,2.75,311,N/A
NQH20,"01/29/2020 20:55",9064,9064,9055.25,9063,-1.25,899,N/A
NQH20,"01/29/2020 20:54",9067,9067.25,9063.75,9064.25,-2.75,99,N/A
NQH20,"01/29/2020 20:53",9065.75,9067.5,9064,9067,1,176,N/A
NQH20,"01/29/2020 20:52",9064.75,9067.25,9063,9066,1.75,278,N/A
NQH20,"01/29/2020 20:51",9065.5,9065.75,9063.75,9064.25,-1,165,N/A
NQH20,"01/29/2020 20:50",9068.5,9068.75,9063.5,9065.25,-3.25,408,N/A
NQH20,"01/29/2020 20:49",9067.5,9069,9067.25,9068.5,1,213,N/A
NQH20,"01/29/2020 20:48",9063,9068.75,9061,9067.5,4,671,N/A
NQH20,"01/29/2020 20:47",9066.5,9066.5,9062.75,9063.5,-3.25,705,N/A
NQH20,"01/29/2020 20:46",9073.5,9073.5,9066.25,9066.75,-7,718,N/A
NQH20,"01/29/2020 20:45",9074.5,9074.75,9072.25,9073.75,-0.75,290,N/A
NQH20,"01/29/2020 20:44",9077.5,9078,9072.75,9074.5,-2.75,286,N/A
NQH20,"01/29/2020 20:43",9076.25,9079.5,9076,9077.25,0.75,231,N/A
NQH20,"01/29/2020 20:42",9077.5,9078,9076.25,9076.5,-0.75,74,N/A
NQH20,"01/29/2020 20:41",9077.5,9078,9075.25,9077.25,-0.25,133,N/A
NQH20,"01/29/2020 20:40",9076.75,9078.75,9075.75,9077.5,0.75,133,N/A
NQH20,"01/29/2020 20:39",9075.25,9077.25,9073.75,9076.75,1.5,255,N/A
NQH20,"01/29/2020 20:38",9078.25,9079.75,9072.75,9075.25,-2.75,269,N/A
NQH20,"01/29/2020 20:37",9080.75,9080.75,9077.25,9078,-3,156,N/A
NQH20,"01/29/2020 20:36",9081,9081,9078.75,9081,0.25,116,N/A
NQH20,"01/29/2020 20:35",9084,9084,9080.25,9080.75,-3,180,N/A
NQH20,"01/29/2020 20:34",9082,9084.25,9081.5,9083.75,1.75,300,N/A
NQH20,"01/29/2020 20:33",9079,9082.25,9079,9082,2.75,303,N/A
NQH20,"01/29/2020 20:32",9078.25,9079.5,9077.75,9079.25,1,168,N/A
NQH20,"01/29/2020 20:31",9074.5,9078.75,9074,9078.25,3.75,271,N/A
NQH20,"01/29/2020 20:30",9075.75,9076.75,9073.5,9074.5,-1.25,283,N/A
NQH20,"01/29/2020 20:29",9077.5,9077.5,9073.5,9075.75,-1.5,319,N/A
NQH20,"01/29/2020 20:28",9077.75,9080.25,9076,9077.25,-0.5,323,N/A
NQH20,"01/29/2020 20:27",9074.75,9077.75,9074.5,9077.75,3,267,N/A
NQH20,"01/29/2020 20:26",9076,9076.25,9073,9074.75,-1.5,636,N/A
NQH20,"01/29/2020 20:25",9074.75,9077.75,9074.75,9076.25,1.25,304,N/A
NQH20,"01/29/2020 20:24",9078.5,9079,9074.5,9075,-3.25,436,N/A
NQH20,"01/29/2020 20:23",9082.25,9082.5,9077.75,9078.25,-3.75,474,N/A
NQH20,"01/29/2020 20:22",9083.25,9083.75,9082,9082,-1.5,138,N/A
NQH20,"01/29/2020 20:21",9085.25,9085.5,9081.5,9083.5,-1.5,328,N/A
NQH20,"01/29/2020 20:20",9085,9085.5,9083,9085,-0.25,182,N/A
NQH20,"01/29/2020 20:19",9084.75,9086.75,9083.75,9085.25,0.5,237,N/A
NQH20,"01/29/2020 20:18",9084.5,9085.75,9083.75,9084.75,0.25,167,N/A
NQH20,"01/29/2020 20:17",9087.25,9087.5,9084.5,9084.5,-3.25,181,N/A
NQH20,"01/29/2020 20:16",9086,9087.75,9085,9087.75,1.25,112,N/A
NQH20,"01/29/2020 20:15",9089.5,9089.5,9085,9086.5,-3.25,264,N/A
NQH20,"01/29/2020 20:14",9087.75,9090,9087.25,9089.75,2.25,168,N/A
NQH20,"01/29/2020 20:13",9088.75,9089.25,9087,9087.5,-0.75,142,N/A
NQH20,"01/29/2020 20:12",9092,9092.5,9087,9088.25,-3.5,198,N/A
NQH20,"01/29/2020 20:11",9091.25,9092.75,9090.5,9091.75,0.75,129,N/A
NQH20,"01/29/2020 20:10",9093,9093.75,9089.75,9091,-2.25,201,N/A
NQH20,"01/29/2020 20:09",9094.5,9094.5,9091.25,9093.25,-1.25,137,N/A
NQH20,"01/29/2020 20:08",9093.25,9095,9093,9094.5,1.25,200,N/A
NQH20,"01/29/2020 20:07",9091.5,9094,9090.75,9093.25,2,175,N/A
NQH20,"01/29/2020 20:06",9092.5,9092.75,9088.25,9091.25,-1,490,N/A
NQH20,"01/29/2020 20:05",9094.25,9095,9092,9092.25,-1.25,129,N/A
NQH20,"01/29/2020 20:04",9094.5,9095.75,9093.5,9093.5,-1.25,82,N/A
NQH20,"01/29/2020 20:03",9095,9095.5,9093.5,9094.75,-0.25,86,N/A
NQH20,"01/29/2020 20:02",9093.75,9096,9093.5,9095,1.5,139,N/A
NQH20,"01/29/2020 20:01",9097.5,9097.75,9093,9093.5,-3.75,275,N/A
NQH20,"01/29/2020 20:00",9098.25,9100.5,9097,9097.25,-1.25,173,N/A
NQH20,"01/29/2020 19:59",9098.75,9098.75,9097,9098.5,-0.75,78,N/A
NQH20,"01/29/2020 19:58",9100,9100,9097.25,9099.25,-1,64,N/A
NQH20,"01/29/2020 19:57",9098.75,9100.5,9098.75,9100.25,1.5,68,N/A
NQH20,"01/29/2020 19:56",9097,9098.75,9096,9098.75,1.25,113,N/A
NQH20,"01/29/2020 19:55",9099,9099.75,9097.5,9097.5,-1.25,85,N/A
NQH20,"01/29/2020 19:54",9101.75,9101.75,9098.25,9098.75,-2.75,84,N/A
NQH20,"01/29/2020 19:53",9100.25,9102.25,9100,9101.5,1.25,94,N/A
NQH20,"01/29/2020 19:52",9100.25,9100.25,9098.5,9100.25,-0.25,59,N/A
NQH20,"01/29/2020 19:51",9099.75,9101,9098.75,9100.5,1,116,N/A
NQH20,"01/29/2020 19:50",9099.75,9100.5,9096.75,9099.5,-1,246,N/A
NQH20,"01/29/2020 19:49",9103,9103,9100,9100.5,-2.75,100,N/A
NQH20,"01/29/2020 19:48",9105,9105,9102,9103.25,-1,138,N/A
NQH20,"01/29/2020 19:47",9106.5,9107.25,9104.25,9104.25,-1.5,82,N/A
NQH20,"01/29/2020 19:46",9104.75,9107.5,9104.75,9105.75,0.75,112,N/A
NQH20,"01/29/2020 19:45",9103.75,9105.75,9103,9105,0.75,75,N/A
NQH20,"01/29/2020 19:44",9105.75,9106.5,9102.75,9104.25,-1.5,120,N/A
NQH20,"01/29/2020 19:43",9103.75,9107.25,9103.75,9105.75,2,207,N/A
NQH20,"01/29/2020 19:42",9099.75,9104.5,9099.5,9103.75,4,188,N/A
NQH20,"01/29/2020 19:41",9101,9101.25,9098.25,9099.75,-1,167,N/A
NQH20,"01/29/2020 19:40",9101.25,9103.5,9100,9100.75,-0.25,125,N/A
NQH20,"01/29/2020 19:39",9103.25,9104,9101,9101,-2.5,81,N/A
NQH20,"01/29/2020 19:38",9103,9104,9101.75,9103.5,0.25,164,N/A
NQH20,"01/29/2020 19:37",9108,9109,9103,9103.25,-4.25,312,N/A
NQH20,"01/29/2020 19:36",9106.75,9108.25,9106,9107.5,0.75,96,N/A
NQH20,"01/29/2020 19:35",9109.5,9110.25,9105.75,9106.75,-3.25,275,N/A
NQH20,"01/29/2020 19:34",9110.75,9111.5,9109,9110,-0.75,239,N/A
NQH20,"01/29/2020 19:33",9109.5,9112.75,9109.25,9110.75,1.5,287,N/A
NQH20,"01/29/2020 19:32",9108.25,9109.5,9107,9109.25,1,211,N/A
NQH20,"01/29/2020 19:31",9106.5,9109.5,9106,9108.25,2.25,304,N/A
NQH20,"01/29/2020 19:30",9100,9106.5,9100,9106,6.25,312,N/A
NQH20,"01/29/2020 19:29",9102.5,9102.75,9099.25,9099.75,-2.5,139,N/A
NQH20,"01/29/2020 19:28",9101.5,9103.75,9101.5,9102.25,0.75,104,N/A
NQH20,"01/29/2020 19:27",9100.25,9102,9100.25,9101.5,1.75,44,N/A
NQH20,"01/29/2020 19:26",9101.25,9101.75,9098.5,9099.75,-1.5,68,N/A
NQH20,"01/29/2020 19:25",9102,9102.5,9099.5,9101.25,-0.75,103,N/A
NQH20,"01/29/2020 19:24",9101.25,9102.5,9100,9102,1,131,N/A
NQH20,"01/29/2020 19:23",9100,9101.25,9098.25,9101,1,142,N/A
NQH20,"01/29/2020 19:22",9098,9100.75,9097.5,9100,2.25,223,N/A
NQH20,"01/29/2020 19:21",9095.25,9098,9094.75,9097.75,2.25,150,N/A
NQH20,"01/29/2020 19:20",9096.5,9097.5,9095.25,9095.5,-0.75,84,N/A
NQH20,"01/29/2020 19:19",9099,9099.25,9095.5,9096.25,-2.5,165,N/A
NQH20,"01/29/2020 19:18",9099.25,9099.5,9097,9098.75,-0.75,168,N/A
NQH20,"01/29/2020 19:17",9099.25,9102.5,9099,9099.5,0,186,N/A
NQH20,"01/29/2020 19:16",9096,9100.25,9095.75,9099.5,3,218,N/A
NQH20,"01/29/2020 19:15",9092.75,9096.75,9092.5,9096.5,3.5,209,N/A
NQH20,"01/29/2020 19:14",9095.75,9096,9092,9093,-3,410,N/A
NQH20,"01/29/2020 19:13",9092.5,9096.75,9092.25,9096,3.25,351,N/A
NQH20,"01/29/2020 19:12",9102.25,9102.25,9092.5,9092.75,-9.75,585,N/A
NQH20,"01/29/2020 19:11",9104.25,9104.5,9101.75,9102.5,-2.5,149,N/A
NQH20,"01/29/2020 19:10",9101.75,9105.5,9101.75,9105,3.5,128,N/A
NQH20,"01/29/2020 19:09",9105.5,9105.5,9099.75,9101.5,-4,187,N/A
NQH20,"01/29/2020 19:08",9104.5,9105.75,9103.75,9105.5,0.5,47,N/A
NQH20,"01/29/2020 19:07",9107.25,9107.25,9105,9105,-1.75,47,N/A
NQH20,"01/29/2020 19:06",9104.5,9107.25,9103.75,9106.75,2.25,84,N/A
NQH20,"01/29/2020 19:05",9103.75,9104.75,9103.25,9104.5,0.5,63,N/A
NQH20,"01/29/2020 19:04",9105,9105.25,9102.25,9104,-1.25,200,N/A
NQH20,"01/29/2020 19:03",9108.5,9108.75,9105.25,9105.25,-3.25,124,N/A
NQH20,"01/29/2020 19:02",9109.25,9110,9108,9108.5,-0.5,117,N/A
NQH20,"01/29/2020 19:01",9106,9109.25,9106,9109,2.5,156,N/A
NQH20,"01/29/2020 19:00",9102.75,9107.5,9102.75,9106.5,3.75,149,N/A
NQH20,"01/29/2020 18:59",9105.25,9105.25,9102.5,9102.75,-2.75,116,N/A
NQH20,"01/29/2020 18:58",9106,9106.5,9105,9105.5,-0.25,48,N/A
NQH20,"01/29/2020 18:57",9106.25,9106.75,9105.75,9105.75,-0.5,24,N/A
NQH20,"01/29/2020 18:56",9106,9106.75,9105.75,9106.25,0,33,N/A
NQH20,"01/29/2020 18:55",9105.75,9106.75,9105,9106.25,0.5,52,N/A
NQH20,"01/29/2020 18:54",9106.75,9107.5,9104.75,9105.75,-0.75,64,N/A
NQH20,"01/29/2020 18:53",9105,9106.5,9102.5,9106.5,0.75,181,N/A
NQH20,"01/29/2020 18:52",9105.25,9108.5,9105.25,9105.75,0,204,N/A
NQH20,"01/29/2020 18:51",9109.5,9109.75,9105.25,9105.75,-3.75,303,N/A
NQH20,"01/29/2020 18:50",9110.25,9110.5,9109,9109.5,-1.25,77,N/A
NQH20,"01/29/2020 18:49",9108,9111.25,9106.75,9110.75,3.25,283,N/A
NQH20,"01/29/2020 18:48",9109.25,9109.25,9107,9107.5,-1.5,90,N/A
NQH20,"01/29/2020 18:47",9108.25,9109.5,9107,9109,0.75,135,N/A
NQH20,"01/29/2020 18:46",9107,9109,9106,9108.25,1.25,317,N/A
NQH20,"01/29/2020 18:45",9105.75,9107.5,9105.25,9107,1.5,168,N/A
NQH20,"01/29/2020 18:44",9104.75,9106.75,9104.5,9105.5,1,114,N/A
NQH20,"01/29/2020 18:43",9105,9105.5,9103.75,9104.5,-1,85,N/A
NQH20,"01/29/2020 18:42",9105.5,9106.5,9104.5,9105.5,0,198,N/A
NQH20,"01/29/2020 18:41",9107.25,9107.75,9105.5,9105.5,-1.5,151,N/A
NQH20,"01/29/2020 18:40",9104.25,9107.25,9103.5,9107,2.5,260,N/A
NQH20,"01/29/2020 18:39",9100.75,9104.5,9100.75,9104.5,4.25,225,N/A
NQH20,"01/29/2020 18:38",9100,9101,9099.75,9100.25,0.25,121,N/A
NQH20,"01/29/2020 18:37",9099.75,9101,9099.25,9100,0.5,222,N/A
NQH20,"01/29/2020 18:36",9100.25,9100.75,9099,9099.5,-0.75,67,N/A
NQH20,"01/29/2020 18:35",9100.75,9101,9099.5,9100.25,-0.25,90,N/A
NQH20,"01/29/2020 18:34",9100,9101,9098.5,9100.5,0.75,114,N/A
NQH20,"01/29/2020 18:33",9099.25,9101,9099,9099.75,0.25,142,N/A
NQH20,"01/29/2020 18:32",9096.25,9100.75,9095.25,9099.5,3.5,255,N/A
NQH20,"01/29/2020 18:31",9097,9099.25,9095.25,9096,-0.5,232,N/A
NQH20,"01/29/2020 18:30",9101.25,9102.5,9096.5,9096.5,-4.75,279,N/A
NQH20,"01/29/2020 18:29",9104.5,9104.75,9100.5,9101.25,-3,264,N/A
NQH20,"01/29/2020 18:28",9104.5,9105.25,9103.75,9104.25,0,147,N/A
NQH20,"01/29/2020 18:27",9101.5,9104.5,9101,9104.25,3.25,196,N/A
NQH20,"01/29/2020 18:26",9099.5,9101.75,9095.5,9101,1.25,574,N/A
NQH20,"01/29/2020 18:25",9106.25,9107,9099.25,9099.75,-6.5,484,N/A
NQH20,"01/29/2020 18:24",9106.75,9107.75,9105.5,9106.25,-0.75,207,N/A
NQH20,"01/29/2020 18:23",9113,9113,9106.75,9107,-6,538,N/A
NQH20,"01/29/2020 18:22",9113,9113.5,9112.25,9113,0.25,113,N/A
NQH20,"01/29/2020 18:21",9115.75,9115.75,9111.5,9112.75,-3.25,185,N/A
NQH20,"01/29/2020 18:20",9115.5,9117.5,9115.25,9116,0.5,79,N/A
NQH20,"01/29/2020 18:19",9114.75,9116.75,9114.25,9115.5,0.75,115,N/A
NQH20,"01/29/2020 18:18",9117.75,9117.75,9114.75,9114.75,-3,140,N/A
NQH20,"01/29/2020 18:17",9118.25,9119,9117,9117.75,-0.75,82,N/A
NQH20,"01/29/2020 18:16",9121,9121,9118.5,9118.5,-1.75,62,N/A
NQH20,"01/29/2020 18:15",9120.75,9121.5,9119.75,9120.25,0.25,72,N/A
NQH20,"01/29/2020 18:14",9118.75,9121.25,9117.75,9120,1.25,86,N/A
NQH20,"01/29/2020 18:13",9120.5,9120.5,9115.75,9118.75,-2,182,N/A
NQH20,"01/29/2020 18:12",9121,9121.25,9120,9120.75,0.25,22,N/A
NQH20,"01/29/2020 18:11",9121.75,9121.75,9120.5,9120.5,-1,28,N/A
NQH20,"01/29/2020 18:10",9119.75,9121.5,9119,9121.5,1.75,71,N/A
NQH20,"01/29/2020 18:09",9121.25,9122.75,9119.25,9119.75,-1.25,108,N/A
NQH20,"01/29/2020 18:08",9120.75,9121.5,9118.5,9121,0.25,206,N/A
NQH20,"01/29/2020 18:07",9124.5,9124.5,9120.5,9120.75,-3.25,124,N/A
NQH20,"01/29/2020 18:06",9125,9126.25,9124,9124,-0.75,73,N/A
NQH20,"01/29/2020 18:05",9124.5,9125,9123.5,9124.75,0.25,59,N/A
NQH20,"01/29/2020 18:04",9125.5,9125.5,9124,9124.5,-0.75,49,N/A
NQH20,"01/29/2020 18:03",9125.5,9126,9124.5,9125.25,-0.25,92,N/A
NQH20,"01/29/2020 18:02",9124.25,9127.25,9123.75,9125.5,1.25,230,N/A
NQH20,"01/29/2020 18:01",9123.25,9124.25,9121,9124.25,1,121,N/A
NQH20,"01/29/2020 18:00",9122,9123.5,9120.25,9123.25,1.75,185,N/A
NQH20,"01/29/2020 17:59",9122.25,9122.25,9121.5,9121.5,-1,37,N/A
NQH20,"01/29/2020 17:58",9123,9123.25,9122.25,9122.5,-0.5,45,N/A
NQH20,"01/29/2020 17:57",9122.25,9124.25,9121.25,9123,1.25,87,N/A
NQH20,"01/29/2020 17:56",9120.75,9123,9120.25,9121.75,1,99,N/A
NQH20,"01/29/2020 17:55",9120.25,9121.25,9119.75,9120.75,0.25,92,N/A
NQH20,"01/29/2020 17:54",9120.75,9121.75,9120.25,9120.5,0,99,N/A
NQH20,"01/29/2020 17:53",9122.5,9122.75,9120.5,9120.5,-2.5,85,N/A
NQH20,"01/29/2020 17:52",9122.25,9123,9121.5,9123,0.75,73,N/A
NQH20,"01/29/2020 17:51",9119.75,9122.5,9119.25,9122.25,2.25,147,N/A
NQH20,"01/29/2020 17:50",9124.75,9124.75,9117.25,9120,-4.5,461,N/A
NQH20,"01/29/2020 17:49",9125,9125.5,9123.25,9124.5,-0.25,157,N/A
NQH20,"01/29/2020 17:48",9128.75,9129.25,9124.25,9124.75,-4,234,N/A
NQH20,"01/29/2020 17:47",9128,9129,9128,9128.75,0.75,84,N/A
NQH20,"01/29/2020 17:46",9130,9130.75,9128,9128,-2,154,N/A
NQH20,"01/29/2020 17:45",9130.75,9131.5,9129.5,9130,-0.25,53,N/A
NQH20,"01/29/2020 17:44",9130.25,9131.75,9130.25,9130.25,0,55,N/A
NQH20,"01/29/2020 17:43",9132.75,9133,9129.75,9130.25,-2.25,128,N/A
NQH20,"01/29/2020 17:42",9132,9132.5,9131.5,9132.5,0.25,58,N/A
NQH20,"01/29/2020 17:41",9129.5,9132.25,9129.5,9132.25,3,58,N/A
NQH20,"01/29/2020 17:40",9128.5,9129.75,9128.25,9129.25,0.5,36,N/A
NQH20,"01/29/2020 17:39",9130,9130,9128.75,9128.75,-1.25,60,N/A
NQH20,"01/29/2020 17:38",9129.75,9130.75,9129.75,9130,0.25,42,N/A
NQH20,"01/29/2020 17:37",9130,9131,9129.5,9129.75,0,102,N/A
NQH20,"01/29/2020 17:36",9128.5,9129.75,9128.25,9129.75,1.25,96,N/A
NQH20,"01/29/2020 17:35",9128.75,9129.5,9128,9128.5,-0.25,106,N/A
NQH20,"01/29/2020 17:34",9131.5,9131.5,9128.75,9128.75,-2.5,157,N/A
NQH20,"01/29/2020 17:33",9133,9133,9131.25,9131.25,-1.5,74,N/A
NQH20,"01/29/2020 17:32",9131.25,9133,9131.25,9132.75,1.5,58,N/A
NQH20,"01/29/2020 17:31",9131.25,9132.5,9131,9131.25,0,49,N/A
NQH20,"01/29/2020 17:30",9132.5,9132.75,9130.75,9131.25,-0.75,108,N/A
NQH20,"01/29/2020 17:29",9131.5,9132.25,9131,9132,0.5,64,N/A
NQH20,"01/29/2020 17:28",9131.25,9132.25,9130.5,9131.5,0.25,108,N/A
NQH20,"01/29/2020 17:27",9131.25,9131.75,9131,9131.25,-0.25,54,N/A
NQH20,"01/29/2020 17:26",9131,9131.75,9130.75,9131.5,0.75,71,N/A
NQH20,"01/29/2020 17:25",9129.25,9131,9129,9130.75,1.5,60,N/A
NQH20,"01/29/2020 17:24",9131,9131,9129,9129.25,-2.25,70,N/A
NQH20,"01/29/2020 17:23",9131,9131.75,9130.5,9131.5,1,56,N/A
NQH20,"01/29/2020 17:22",9129.5,9131.25,9129.25,9130.5,1,83,N/A
NQH20,"01/29/2020 17:21",9133,9133,9129,9129.5,-3.25,192,N/A
NQH20,"01/29/2020 17:20",9133.5,9134,9132.5,9132.75,-1.25,69,N/A
NQH20,"01/29/2020 17:19",9135.25,9135.75,9133.75,9134,-1.5,50,N/A
NQH20,"01/29/2020 17:18",9135.75,9136,9133.75,9135.5,0,106,N/A
NQH20,"01/29/2020 17:17",9135,9136.5,9134.5,9135.5,0.25,207,N/A
NQH20,"01/29/2020 17:16",9132.75,9135.5,9132.75,9135.25,2.5,97,N/A
NQH20,"01/29/2020 17:15",9135,9135.5,9132.75,9132.75,-2.25,97,N/A
NQH20,"01/29/2020 17:14",9134.25,9135,9134,9135,0.75,137,N/A
NQH20,"01/29/2020 17:13",9129.25,9134.25,9129,9134.25,5.25,165,N/A
NQH20,"01/29/2020 17:12",9129.25,9129.5,9128.5,9129,0,52,N/A
NQH20,"01/29/2020 17:11",9131,9131.5,9128.25,9129,-2,222,N/A
NQH20,"01/29/2020 17:10",9131.5,9132.5,9130.75,9131,-0.25,88,N/A
NQH20,"01/29/2020 17:09",9133.5,9133.5,9130.5,9131.25,-2.25,173,N/A
NQH20,"01/29/2020 17:08",9132.25,9134,9131.5,9133.5,1.25,276,N/A
NQH20,"01/29/2020 17:07",9134,9135.25,9132.25,9132.25,-1.75,337,N/A
NQH20,"01/29/2020 17:06",9134.25,9134.75,9133.25,9134,-0.25,181,N/A
NQH20,"01/29/2020 17:05",9129.5,9134.5,9129.5,9134.25,5.25,254,N/A
NQH20,"01/29/2020 17:04",9131.5,9131.75,9127.75,9129,-3,225,N/A
NQH20,"01/29/2020 17:03",9130.5,9134,9130.5,9132,1.75,236,N/A
NQH20,"01/29/2020 17:02",9129.25,9132.5,9127.5,9130.25,1.25,506,N/A
NQH20,"01/29/2020 17:01",9122.25,9131.5,9118.75,9129,7,724,N/A
NQH20,"01/29/2020 17:00",9111.25,9123,9106.75,9122,17.25,862,N/A
NQH20,"01/29/2020 15:59",9104.5,9106.5,9103.5,9104.75,0,109,N/A
NQH20,"01/29/2020 15:58",9102.75,9105.25,9102.5,9104.75,1.5,123,N/A
NQH20,"01/29/2020 15:57",9104,9104,9102.5,9103.25,-0.75,53,N/A
NQH20,"01/29/2020 15:56",9104,9104,9102.5,9104,0,86,N/A
NQH20,"01/29/2020 15:55",9095.5,9104,9094.75,9104,8.25,213,N/A
NQH20,"01/29/2020 15:54",9093.75,9095.75,9093.75,9095.75,2.25,83,N/A
NQH20,"01/29/2020 15:53",9092.75,9093.5,9091.75,9093.5,1.25,48,N/A
NQH20,"01/29/2020 15:52",9093.25,9095.25,9092.25,9092.25,-1.5,71,N/A
NQH20,"01/29/2020 15:51",9094.25,9094.25,9092.25,9093.75,-0.5,67,N/A
NQH20,"01/29/2020 15:50",9096,9096.5,9094.25,9094.25,-1.25,39,N/A
