Time,Open,High,Low,Last,Change,Volume,"Open Int"
NQU20,"07/27/2020 02:21",10511.25,10511.5,10505.25,10507.75,-3,274,N/A
NQU20,"07/27/2020 02:20",10511.75,10513.5,10509,10510.75,-1.25,149,N/A
NQU20,"07/27/2020 02:19",10511.5,10513.5,10508.75,10512,0.25,239,N/A
NQU20,"07/27/2020 02:18",10515.25,10515.25,10510.5,10511.75,-3.75,201,N/A
NQU20,"07/27/2020 02:17",10515.25,10518.25,10515,10515.5,0,93,N/A
NQU20,"07/27/2020 02:16",10516.25,10518.25,10513.75,10515.5,-0.75,203,N/A
NQU20,"07/27/2020 02:15",10515.75,10516.25,10510.25,10516.25,0.5,331,N/A
NQU20,"07/27/2020 02:14",10519.75,10521,10515.75,10515.75,-3.75,191,N/A
NQU20,"07/27/2020 02:13",10521,10523.5,10518,10519.5,-1.75,195,N/A
NQU20,"07/27/2020 02:12",10518.75,10522.25,10517,10521.25,2.75,178,N/A
NQU20,"07/27/2020 02:11",10518.75,10521.75,10518.5,10518.5,0.25,153,N/A
NQU20,"07/27/2020 02:10",10520.5,10524.5,10518.25,10518.25,-1.75,144,N/A
NQU20,"07/27/2020 02:09",10526.5,10528,10518.25,10520,-6.75,209,N/A
NQU20,"07/27/2020 02:08",10525,10528.25,10522.25,10526.75,2.75,117,N/A
NQU20,"07/27/2020 02:07",10527.25,10527.25,10523.25,10524,-2.25,169,N/A
NQU20,"07/27/2020 02:06",10524.25,10530.25,10523.5,10526.25,2,261,N/A
NQU20,"07/27/2020 02:05",10523.75,10524.75,10519,10524.25,1.25,203,N/A
NQU20,"07/27/2020 02:04",10521.25,10529,10521.25,10523,2.25,224,N/A
NQU20,"07/27/2020 02:03",10517.25,10522.25,10515.25,10520.75,3.5,237,N/A
NQU20,"07/27/2020 02:02",10516,10520.25,10513.5,10517.25,0.75,316,N/A
NQU20,"07/27/2020 02:01",10520.5,10521,10516,10516.5,-3.75,266,N/A
NQU20,"07/27/2020 02:00",10526.75,10526.75,10518.5,10520.25,-6.5,597,N/A
NQU20,"07/27/2020 01:59",10528.25,10529.25,10525.75,10526.75,-1.25,124,N/A
NQU20,"07/27/2020 01:58",10530.75,10531.25,10527.5,10528,-2.5,129,N/A
NQU20,"07/27/2020 01:57",10529.25,10531,10529.25,10530.5,1.5,40,N/A
NQU20,"07/27/2020 01:56",10529.5,10530,10529,10529,-1,52,N/A
NQU20,"07/27/2020 01:55",10530.25,10532.5,10529.25,10530,-0.5,183,N/A
NQU20,"07/27/2020 01:54",10527,10531.5,10527,10530.5,3,94,N/A
NQU20,"07/27/2020 01:53",10527.25,10529,10526.5,10527.5,0.5,49,N/A
NQU20,"07/27/2020 01:52",10524.5,10528.5,10523.75,10527,2.75,101,N/A
NQU20,"07/27/2020 01:51",10525.5,10526.5,10524,10524.25,-1,33,N/A
NQU20,"07/27/2020 01:50",10522.75,10525.25,10522,10525.25,2.75,55,N/A
NQU20,"07/27/2020 01:49",10521,10522.75,10521,10522.5,0.75,35,N/A
NQU20,"07/27/2020 01:48",10522.75,10524.25,10520.75,10521.75,-2,101,N/A
NQU20,"07/27/2020 01:47",10526,10526,10522.25,10523.75,-1.75,146,N/A
NQU20,"07/27/2020 01:46",10526.5,10529,10525.5,10525.5,-0.75,99,N/A
NQU20,"07/27/2020 01:45",10528,10529.25,10525.25,10526.25,-1.25,115,N/A
NQU20,"07/27/2020 01:44",10526.75,10528,10525.75,10527.5,0.75,60,N/A
NQU20,"07/27/2020 01:43",10525.25,10527.25,10525.25,10526.75,1.25,61,N/A
NQU20,"07/27/2020 01:42",10529.5,10529.5,10525.25,10525.5,-4,84,N/A
NQU20,"07/27/2020 01:41",10522.75,10529.5,10522.5,10529.5,6.75,151,N/A
NQU20,"07/27/2020 01:40",10522,10523.5,10521.75,10522.75,1,69,N/A
NQU20,"07/27/2020 01:39",10521.5,10522,10520,10521.75,0,65,N/A
NQU20,"07/27/2020 01:38",10522.25,10522.5,10521.75,10521.75,-0.5,21,N/A
NQU20,"07/27/2020 01:37",10520.75,10523,10520.75,10522.25,1.75,83,N/A
NQU20,"07/27/2020 01:36",10523,10523.25,10519.75,10520.5,-3,83,N/A
NQU20,"07/27/2020 01:35",10524.5,10524.5,10521.75,10523.5,-1.25,73,N/A
NQU20,"07/27/2020 01:34",10524,10525.75,10521.25,10524.75,0.5,218,N/A
NQU20,"07/27/2020 01:33",10519.75,10524.5,10519.25,10524.25,4.25,230,N/A
NQU20,"07/27/2020 01:32",10515.5,10520.25,10514.75,10520,4.75,169,N/A
NQU20,"07/27/2020 01:31",10511,10515.75,10509.75,10515.25,4,141,N/A
NQU20,"07/27/2020 01:30",10509,10512.25,10508.75,10511.25,2.25,109,N/A
NQU20,"07/27/2020 01:29",10509.5,10512.75,10508.75,10509,-0.5,112,N/A
NQU20,"07/27/2020 01:28",10511.25,10511.25,10506.5,10509.5,-1.5,175,N/A
NQU20,"07/27/2020 01:27",10510.75,10511,10509.25,10511,0.5,92,N/A
NQU20,"07/27/2020 01:26",10512.75,10513.5,10510.25,10510.5,-1.25,96,N/A
NQU20,"07/27/2020 01:25",10510.5,10515.5,10510.5,10511.75,1,48,N/A
NQU20,"07/27/2020 01:24",10515,10515,10509.75,10510.75,-4.75,222,N/A
NQU20,"07/27/2020 01:23",10515.5,10516.75,10515,10515.5,0,38,N/A
NQU20,"07/27/2020 01:22",10517,10517.5,10514.75,10515.5,-1.75,50,N/A
NQU20,"07/27/2020 01:21",10517.25,10518.75,10516.5,10517.25,0,82,N/A
NQU20,"07/27/2020 01:20",10516.25,10517.25,10514.75,10517.25,1,38,N/A
NQU20,"07/27/2020 01:19",10516.75,10518,10514,10516.25,-0.25,98,N/A
NQU20,"07/27/2020 01:18",10517,10517.25,10515.5,10516.5,-0.75,65,N/A
NQU20,"07/27/2020 01:17",10513.75,10517.75,10513.75,10517.25,3.75,85,N/A
NQU20,"07/27/2020 01:16",10512.25,10515.5,10511.5,10513.5,1.25,117,N/A
NQU20,"07/27/2020 01:15",10511.75,10512.25,10510,10512.25,0.5,116,N/A
NQU20,"07/27/2020 01:14",10511.5,10512,10508.75,10511.75,0.5,210,N/A
NQU20,"07/27/2020 01:13",10510.75,10511.75,10509.5,10511.25,0.5,103,N/A
NQU20,"07/27/2020 01:12",10510.25,10512,10510,10510.75,0.75,53,N/A
NQU20,"07/27/2020 01:11",10512,10512.75,10509.5,10510,-2.5,94,N/A
NQU20,"07/27/2020 01:10",10515.25,10516,10511.5,10512.5,-2.5,98,N/A
NQU20,"07/27/2020 01:09",10511,10517.75,10510,10515,3.75,153,N/A
NQU20,"07/27/2020 01:08",10511,10511.5,10509,10511.25,0.25,203,N/A
NQU20,"07/27/2020 01:07",10511.75,10513,10509.25,10511,-0.75,136,N/A
NQU20,"07/27/2020 01:06",10515.5,10515.5,10510.5,10511.75,-3.75,167,N/A
NQU20,"07/27/2020 01:05",10517,10517.25,10514,10515.5,-2,127,N/A
NQU20,"07/27/2020 01:04",10514.5,10519.25,10514.25,10517.5,3.75,159,N/A
NQU20,"07/27/2020 01:03",10513,10514.25,10511.25,10513.75,0.75,91,N/A
NQU20,"07/27/2020 01:02",10519.5,10519.5,10509.75,10513,-6,206,N/A
NQU20,"07/27/2020 01:01",10516.5,10521.5,10514.25,10519,2.25,143,N/A
NQU20,"07/27/2020 01:00",10510,10521.5,10508.25,10516.75,6,367,N/A
NQU20,"07/27/2020 00:59",10511.75,10512,10510,10510.75,-1.25,99,N/A
NQU20,"07/27/2020 00:58",10518,10518,10511.75,10512,-4.75,87,N/A
NQU20,"07/27/2020 00:57",10518.25,10519,10514.75,10516.75,-2.25,109,N/A
NQU20,"07/27/2020 00:56",10516.75,10519,10515.75,10519,2.5,79,N/A
NQU20,"07/27/2020 00:55",10512.25,10517.25,10511.5,10516.5,4.5,109,N/A
NQU20,"07/27/2020 00:54",10511.25,10512.25,10510.5,10512,-0.25,41,N/A
NQU20,"07/27/2020 00:53",10510.75,10512.25,10510,10512.25,2,60,N/A
NQU20,"07/27/2020 00:52",10514.25,10515,10510,10510.25,-3.75,72,N/A
NQU20,"07/27/2020 00:51",10518,10518,10508.25,10514,-3.25,286,N/A
NQU20,"07/27/2020 00:50",10521.75,10521.75,10517,10517.25,-5.25,85,N/A
NQU20,"07/27/2020 00:49",10522.75,10525.25,10522.5,10522.5,-0.5,66,N/A
NQU20,"07/27/2020 00:48",10525.75,10526.5,10521.25,10523,-2.5,104,N/A
NQU20,"07/27/2020 00:47",10523.25,10525.75,10521,10525.5,2,54,N/A
NQU20,"07/27/2020 00:46",10522.5,10524.75,10522.25,10523.5,1,46,N/A
NQU20,"07/27/2020 00:45",10518.25,10522.5,10518.25,10522.5,4.5,48,N/A
NQU20,"07/27/2020 00:44",10520.5,10521,10517,10518,-3,56,N/A
NQU20,"07/27/2020 00:43",10519.75,10521,10519.25,10521,1.5,16,N/A
NQU20,"07/27/2020 00:42",10520,10521.5,10519.25,10519.5,0,23,N/A
NQU20,"07/27/2020 00:41",10520.5,10522.75,10518.75,10519.5,-1.5,33,N/A
NQU20,"07/27/2020 00:40",10520,10521,10518.75,10521,1.75,29,N/A
NQU20,"07/27/2020 00:39",10516.75,10520.25,10516.25,10519.25,2.25,45,N/A
NQU20,"07/27/2020 00:38",10518,10518.5,10516.75,10517,-1,31,N/A
NQU20,"07/27/2020 00:37",10518.75,10520.25,10517,10518,-0.5,70,N/A
NQU20,"07/27/2020 00:36",10521.5,10522,10518.25,10518.5,-2.5,78,N/A
NQU20,"07/27/2020 00:35",10526,10527,10521,10521,-5.25,64,N/A
NQU20,"07/27/2020 00:34",10525.5,10526.75,10525,10526.25,1,19,N/A
NQU20,"07/27/2020 00:33",10528.5,10528.5,10523.5,10525.25,-3.75,109,N/A
NQU20,"07/27/2020 00:32",10529.25,10532,10527.75,10529,0,94,N/A
NQU20,"07/27/2020 00:31",10526.25,10529.5,10526.25,10529,2.5,83,N/A
NQU20,"07/27/2020 00:30",10525,10527.25,10524.25,10526.5,1.75,35,N/A
NQU20,"07/27/2020 00:29",10526.25,10526.25,10524.5,10524.75,-1.25,27,N/A
NQU20,"07/27/2020 00:28",10524.25,10527.25,10524.25,10526,2,62,N/A
NQU20,"07/27/2020 00:27",10523.75,10525.25,10523.25,10524,1,40,N/A
NQU20,"07/27/2020 00:26",10524.75,10524.75,10522.5,10523,-1.75,47,N/A
NQU20,"07/27/2020 00:25",10525.25,10525.25,10523.25,10524.75,-0.25,59,N/A
NQU20,"07/27/2020 00:24",10525.75,10526.5,10525,10525,-1.25,33,N/A
NQU20,"07/27/2020 00:23",10523.75,10526.25,10523.75,10526.25,2.5,59,N/A
NQU20,"07/27/2020 00:22",10521.5,10524.5,10521.5,10523.75,2.25,65,N/A
NQU20,"07/27/2020 00:21",10519.5,10523,10519.25,10521.5,2.5,98,N/A
NQU20,"07/27/2020 00:20",10519.5,10520.25,10518.25,10519,-1,43,N/A
NQU20,"07/27/2020 00:19",10517.75,10520.5,10517.5,10520,1,34,N/A
NQU20,"07/27/2020 00:18",10517.5,10519.5,10517.25,10519,0.5,40,N/A
NQU20,"07/27/2020 00:17",10518.25,10520.25,10517.5,10518.5,-0.5,46,N/A
NQU20,"07/27/2020 00:16",10515.5,10519.25,10515.5,10519,2.75,60,N/A
NQU20,"07/27/2020 00:15",10518.25,10518.5,10512.5,10516.25,-2.5,107,N/A
NQU20,"07/27/2020 00:14",10517.5,10519.75,10516.5,10518.75,0.75,33,N/A
NQU20,"07/27/2020 00:13",10518.5,10520.25,10516.25,10518,-0.25,93,N/A
NQU20,"07/27/2020 00:12",10520.25,10522.75,10518,10518.25,-2.5,87,N/A
NQU20,"07/27/2020 00:11",10521,10521.25,10519.5,10520.75,0.75,67,N/A
NQU20,"07/27/2020 00:10",10519.5,10521,10518.25,10520,0.5,57,N/A
NQU20,"07/27/2020 00:09",10518.25,10520.25,10514.25,10519.5,1.25,154,N/A
NQU20,"07/27/2020 00:08",10522.25,10522.25,10517,10518.25,-3.75,162,N/A
NQU20,"07/27/2020 00:07",10521.5,10522.75,10520.75,10522,0.5,44,N/A
NQU20,"07/27/2020 00:06",10524.25,10524.5,10520.75,10521.5,-1.75,96,N/A
NQU20,"07/27/2020 00:05",10527.25,10528,10522.5,10523.25,-4.75,80,N/A
NQU20,"07/27/2020 00:04",10529.25,10529.75,10527.75,10528,-1.75,27,N/A
NQU20,"07/27/2020 00:03",10527.25,10529.75,10527,10529.75,2.75,47,N/A
NQU20,"07/27/2020 00:02",10528.25,10529.5,10525.75,10527,-1,44,N/A
NQU20,"07/27/2020 00:01",10528,10529,10526,10528,0,56,N/A
NQU20,"07/27/2020 00:00",10527.5,10528,10521.5,10528,0,154,N/A
NQU20,"07/26/2020 23:59",10529.25,10529.75,10527.75,10528,-0.75,27,N/A
NQU20,"07/26/2020 23:58",10527.75,10529.5,10527,10528.75,0.75,38,N/A
NQU20,"07/26/2020 23:57",10528.5,10529,10527.75,10528,-0.5,19,N/A
NQU20,"07/26/2020 23:56",10528.5,10530.5,10526,10528.5,0.5,78,N/A
NQU20,"07/26/2020 23:55",10530.75,10530.75,10526,10528,-3.25,94,N/A
NQU20,"07/26/2020 23:54",10532.75,10533.25,10530.5,10531.25,-1.5,12,N/A
NQU20,"07/26/2020 23:53",10534.25,10534.25,10531.25,10532.75,-1.75,41,N/A
NQU20,"07/26/2020 23:52",10534.25,10535.75,10533.75,10534.5,0.75,41,N/A
NQU20,"07/26/2020 23:51",10531.75,10536.25,10531.25,10533.75,2,62,N/A
NQU20,"07/26/2020 23:50",10532,10533.5,10531.25,10531.75,0.25,40,N/A
NQU20,"07/26/2020 23:49",10533.25,10533.75,10528.75,10531.5,-2,136,N/A
NQU20,"07/26/2020 23:48",10535.25,10535.75,10533.5,10533.5,-2.75,17,N/A
NQU20,"07/26/2020 23:47",10534.75,10536.25,10534.75,10536.25,1.25,11,N/A
NQU20,"07/26/2020 23:46",10535,10536.25,10534.75,10535,0.25,12,N/A
NQU20,"07/26/2020 23:45",10534,10535,10534,10534.75,-0.25,17,N/A
NQU20,"07/26/2020 23:44",10534.75,10536.25,10534.5,10535,0.75,23,N/A
NQU20,"07/26/2020 23:43",10533.25,10534.5,10533.25,10534.25,0.75,10,N/A
NQU20,"07/26/2020 23:42",10533.25,10534.25,10532.5,10533.5,-1.25,19,N/A
NQU20,"07/26/2020 23:41",10535,10537.5,10534.5,10534.75,-0.25,27,N/A
NQU20,"07/26/2020 23:40",10536,10536,10534.25,10535,-1.5,37,N/A
NQU20,"07/26/2020 23:39",10536.75,10538.25,10536.25,10536.5,0,42,N/A
NQU20,"07/26/2020 23:38",10538.25,10539,10536.5,10536.5,-1.5,52,N/A
NQU20,"07/26/2020 23:37",10540.5,10540.5,10537.25,10538,-3,48,N/A
NQU20,"07/26/2020 23:36",10540.75,10542,10539.75,10541,-0.25,60,N/A
NQU20,"07/26/2020 23:35",10536.5,10542.25,10535.75,10541.25,4.75,190,N/A
NQU20,"07/26/2020 23:34",10533,10536.5,10531.5,10536.5,4,94,N/A
NQU20,"07/26/2020 23:33",10534.75,10535.25,10532.5,10532.5,-2,30,N/A
NQU20,"07/26/2020 23:32",10534,10537.5,10533.5,10534.5,-0.25,42,N/A
NQU20,"07/26/2020 23:31",10534.25,10535,10534,10534.75,1,12,N/A
NQU20,"07/26/2020 23:30",10536.5,10537,10533.75,10533.75,-3,77,N/A
NQU20,"07/26/2020 23:29",10532.75,10537.5,10532.75,10536.75,4.25,86,N/A
NQU20,"07/26/2020 23:28",10530.25,10533.25,10530.25,10532.5,2.25,21,N/A
NQU20,"07/26/2020 23:27",10531.75,10533.25,10530.25,10530.25,-1.75,28,N/A
NQU20,"07/26/2020 23:26",10532.75,10533.75,10531.5,10532,-0.75,17,N/A
NQU20,"07/26/2020 23:25",10531.75,10533,10531.5,10532.75,1.25,22,N/A
NQU20,"07/26/2020 23:24",10531,10532,10530,10531.5,0.75,39,N/A
NQU20,"07/26/2020 23:23",10530.75,10532.5,10530.75,10530.75,0,19,N/A
NQU20,"07/26/2020 23:22",10531.5,10531.75,10530.25,10530.75,-0.75,24,N/A
NQU20,"07/26/2020 23:21",10531.5,10533,10531.25,10531.5,1,23,N/A
NQU20,"07/26/2020 23:20",10531,10531,10528.75,10530.5,0.25,11,N/A
NQU20,"07/26/2020 23:19",10529.75,10530.75,10529.75,10530.25,0.25,4,N/A
NQU20,"07/26/2020 23:18",10531,10531.5,10528.75,10530,-0.75,47,N/A
NQU20,"07/26/2020 23:17",10528.75,10531.5,10528.25,10530.75,1.75,48,N/A
NQU20,"07/26/2020 23:16",10529,10530,10528.25,10529,0,19,N/A
NQU20,"07/26/2020 23:15",10529.25,10530.25,10526.75,10529,0,86,N/A
NQU20,"07/26/2020 23:14",10529.25,10529.75,10528.25,10529,-1.5,51,N/A
NQU20,"07/26/2020 23:13",10531,10531,10528.25,10530.5,0,85,N/A
NQU20,"07/26/2020 23:12",10532.5,10533.5,10530.5,10530.5,-2,51,N/A
NQU20,"07/26/2020 23:11",10534.75,10534.75,10532.5,10532.5,-1.25,22,N/A
NQU20,"07/26/2020 23:10",10533,10534,10532.75,10533.75,-0.5,17,N/A
NQU20,"07/26/2020 23:09",10534.25,10535.75,10533.5,10534.25,0.5,54,N/A
NQU20,"07/26/2020 23:08",10534.25,10534.5,10532,10533.75,0,46,N/A
NQU20,"07/26/2020 23:07",10534,10534.75,10533.25,10533.75,0.25,49,N/A
NQU20,"07/26/2020 23:06",10532.5,10536.5,10531.75,10533.5,0.5,71,N/A
NQU20,"07/26/2020 23:05",10528.25,10533,10527.5,10533,4,52,N/A
NQU20,"07/26/2020 23:04",10527.75,10530.5,10527.75,10529,0.75,36,N/A
NQU20,"07/26/2020 23:03",10527.5,10529.75,10527.5,10528.25,0.5,29,N/A
NQU20,"07/26/2020 23:02",10528,10528.25,10526.5,10527.75,-0.5,20,N/A
NQU20,"07/26/2020 23:01",10529,10529.75,10526,10528.25,-0.75,70,N/A
NQU20,"07/26/2020 23:00",10529.5,10532.5,10529,10529,-0.5,43,N/A
NQU20,"07/26/2020 22:59",10532.75,10533.5,10528.25,10529.5,-3.25,84,N/A
NQU20,"07/26/2020 22:58",10534,10535.5,10532.5,10532.75,-1,74,N/A
NQU20,"07/26/2020 22:57",10533.25,10534.25,10531.75,10533.75,0,79,N/A
NQU20,"07/26/2020 22:56",10531.5,10533.75,10528.5,10533.75,2.25,98,N/A
NQU20,"07/26/2020 22:55",10526,10532.75,10526,10531.5,5.5,154,N/A
NQU20,"07/26/2020 22:54",10527,10528.5,10526,10526,-0.25,114,N/A
NQU20,"07/26/2020 22:53",10525,10527,10525,10526.25,1.25,51,N/A
NQU20,"07/26/2020 22:52",10525,10525.25,10523.5,10525,-0.25,30,N/A
NQU20,"07/26/2020 22:51",10527.75,10528,10524.75,10525.25,-2.75,47,N/A
NQU20,"07/26/2020 22:50",10524.75,10528,10524,10528,3,89,N/A
NQU20,"07/26/2020 22:49",10520.25,10525,10520,10525,5,94,N/A
NQU20,"07/26/2020 22:48",10517.5,10521,10517.25,10520,2.5,155,N/A
NQU20,"07/26/2020 22:47",10518,10518,10514.25,10517.5,-0.75,171,N/A
NQU20,"07/26/2020 22:46",10520.75,10521.5,10518.25,10518.25,-2.5,84,N/A
NQU20,"07/26/2020 22:45",10523.75,10524.25,10518.75,10520.75,-3,93,N/A
NQU20,"07/26/2020 22:44",10523.25,10523.75,10522.25,10523.75,0,52,N/A
NQU20,"07/26/2020 22:43",10521,10524,10520.75,10523.75,2.25,50,N/A
NQU20,"07/26/2020 22:42",10524.5,10524.5,10520.25,10521.5,-3.75,245,N/A
NQU20,"07/26/2020 22:41",10525.5,10526,10524.5,10525.25,-1.25,52,N/A
NQU20,"07/26/2020 22:40",10526.25,10528.25,10523.5,10526.5,0.25,124,N/A
NQU20,"07/26/2020 22:39",10527.25,10527.5,10524.5,10526.25,-0.75,127,N/A
NQU20,"07/26/2020 22:38",10532.5,10532.5,10524.5,10527,-5.25,109,N/A
NQU20,"07/26/2020 22:37",10530.75,10532.25,10530,10532.25,2.75,21,N/A
NQU20,"07/26/2020 22:36",10533.5,10534.75,10528.5,10529.5,-3,44,N/A
NQU20,"07/26/2020 22:35",10533.5,10535.75,10532.5,10532.5,-0.25,40,N/A
NQU20,"07/26/2020 22:34",10531.5,10533.25,10531.5,10532.75,1,8,N/A
NQU20,"07/26/2020 22:33",10529.5,10534.75,10529.5,10531.75,2,61,N/A
NQU20,"07/26/2020 22:32",10528.75,10531.25,10528,10529.75,1.75,50,N/A
NQU20,"07/26/2020 22:31",10527,10528.5,10527,10528,-0.25,27,N/A
NQU20,"07/26/2020 22:30",10527.5,10529.5,10526.25,10528.25,1.25,52,N/A
NQU20,"07/26/2020 22:29",10527.5,10527.75,10525.75,10527,-1,52,N/A
NQU20,"07/26/2020 22:28",10531.5,10532.25,10527,10528,-4,42,N/A
NQU20,"07/26/2020 22:27",10531.5,10532.25,10530.5,10532,0,30,N/A
NQU20,"07/26/2020 22:26",10532.25,10535.75,10531.5,10532,1,79,N/A
NQU20,"07/26/2020 22:25",10528.75,10533.25,10527.25,10531,1.25,100,N/A
NQU20,"07/26/2020 22:24",10525.25,10529.75,10524.75,10529.75,2.75,56,N/A
NQU20,"07/26/2020 22:23",10525.25,10527,10524.75,10527,-0.25,27,N/A
NQU20,"07/26/2020 22:22",10525,10528.5,10525,10527.25,1.25,73,N/A
NQU20,"07/26/2020 22:21",10523.75,10526.25,10523.75,10526,2.25,36,N/A
NQU20,"07/26/2020 22:20",10525.25,10526.25,10523.5,10523.75,-1.5,68,N/A
NQU20,"07/26/2020 22:19",10525.5,10527.25,10525.25,10525.25,-1.5,34,N/A
NQU20,"07/26/2020 22:18",10526,10528.5,10524,10526.75,0.5,129,N/A
NQU20,"07/26/2020 22:17",10530.75,10531.25,10525.25,10526.25,-6,164,N/A
NQU20,"07/26/2020 22:16",10536,10536,10530.5,10532.25,-4.5,77,N/A
NQU20,"07/26/2020 22:15",10536,10539.25,10536,10536.75,1.25,136,N/A
NQU20,"07/26/2020 22:14",10533.5,10535.5,10533,10535.5,2.25,13,N/A
NQU20,"07/26/2020 22:13",10534.25,10534.75,10532,10533.25,-1.5,24,N/A
NQU20,"07/26/2020 22:12",10534.25,10535.25,10533,10534.75,0.5,27,N/A
NQU20,"07/26/2020 22:11",10532.5,10534.5,10529.75,10534.25,1.75,66,N/A
NQU20,"07/26/2020 22:10",10533.75,10535,10532,10532.5,-1,29,N/A
NQU20,"07/26/2020 22:09",10535.5,10536,10531.25,10533.5,-1,58,N/A
NQU20,"07/26/2020 22:08",10533,10535.75,10533,10534.5,2.25,28,N/A
NQU20,"07/26/2020 22:07",10534.5,10534.5,10530,10532.25,-1.75,69,N/A
NQU20,"07/26/2020 22:06",10537,10537.25,10533.25,10534,-4.25,69,N/A
NQU20,"07/26/2020 22:05",10534.75,10538.75,10534.75,10538.25,3.75,83,N/A
NQU20,"07/26/2020 22:04",10534.25,10537.5,10533.5,10534.5,-0.75,48,N/A
NQU20,"07/26/2020 22:03",10530.75,10535.75,10530,10535.25,4.5,71,N/A
NQU20,"07/26/2020 22:02",10530.25,10530.75,10528.75,10530.75,-0.5,53,N/A
NQU20,"07/26/2020 22:01",10533,10533.5,10530.5,10531.25,-2,61,N/A
NQU20,"07/26/2020 22:00",10533.25,10539.25,10533.25,10533.25,0.5,135,N/A
NQU20,"07/26/2020 21:59",10532,10533.5,10530.75,10532.75,0,34,N/A
NQU20,"07/26/2020 21:58",10531.25,10532.75,10529.5,10532.75,1.5,50,N/A
NQU20,"07/26/2020 21:57",10532,10533.25,10530.75,10531.25,-0.75,12,N/A
NQU20,"07/26/2020 21:56",10533,10533,10531.25,10532,-0.5,31,N/A
NQU20,"07/26/2020 21:55",10528.75,10533.25,10528.75,10532.5,4,59,N/A
NQU20,"07/26/2020 21:54",10530.75,10530.75,10527.5,10528.5,-2.25,63,N/A
NQU20,"07/26/2020 21:53",10534.75,10535.25,10530.5,10530.75,-3.25,67,N/A
NQU20,"07/26/2020 21:52",10531.75,10534.75,10531,10534,1.75,82,N/A
NQU20,"07/26/2020 21:51",10534,10534.5,10529.5,10532.25,-1.25,66,N/A
NQU20,"07/26/2020 21:50",10534,10535.25,10530.75,10533.5,0,78,N/A
NQU20,"07/26/2020 21:49",10531.25,10535,10528.75,10533.5,1.5,209,N/A
NQU20,"07/26/2020 21:48",10526.5,10533,10521.5,10532,6.25,263,N/A
NQU20,"07/26/2020 21:47",10532.25,10532.25,10525.75,10525.75,-6.25,128,N/A
NQU20,"07/26/2020 21:46",10534.5,10540.75,10530.5,10532,-3.25,298,N/A
NQU20,"07/26/2020 21:45",10512.25,10543.25,10511.5,10535.25,23.25,976,N/A
NQU20,"07/26/2020 21:44",10507,10514.25,10506.5,10512,4.25,154,N/A
NQU20,"07/26/2020 21:43",10506.5,10508.25,10505.5,10507.75,0,70,N/A
NQU20,"07/26/2020 21:42",10503.75,10507.75,10502.5,10507.75,4.25,79,N/A
NQU20,"07/26/2020 21:41",10502.25,10503.5,10501.75,10503.5,0.25,24,N/A
NQU20,"07/26/2020 21:40",10502.5,10503.75,10499.5,10503.25,0.75,48,N/A
NQU20,"07/26/2020 21:39",10505,10505.75,10502,10502.5,-2.5,38,N/A
NQU20,"07/26/2020 21:38",10507.5,10508.75,10504,10505,-2.75,44,N/A
NQU20,"07/26/2020 21:37",10506.25,10508.75,10506,10507.75,-0.5,67,N/A
NQU20,"07/26/2020 21:36",10501.75,10509.75,10501.5,10508.25,7,112,N/A
NQU20,"07/26/2020 21:35",10502.75,10503,10498.75,10501.25,-2,97,N/A
NQU20,"07/26/2020 21:34",10496.5,10508.25,10496.5,10503.25,8.25,213,N/A
NQU20,"07/26/2020 21:33",10495,10497.75,10494.5,10495,-0.25,137,N/A
NQU20,"07/26/2020 21:32",10489.75,10495.75,10487.25,10495.25,5.5,191,N/A
NQU20,"07/26/2020 21:31",10488.25,10490.5,10486.25,10489.75,1.25,114,N/A
NQU20,"07/26/2020 21:30",10480.75,10490,10480,10488.5,8,219,N/A
NQU20,"07/26/2020 21:29",10478.5,10481.75,10478.5,10480.5,2.25,207,N/A
NQU20,"07/26/2020 21:28",10485.5,10485.5,10472.25,10478.25,-7.5,476,N/A
NQU20,"07/26/2020 21:27",10492,10492,10485.5,10485.75,-7,82,N/A
NQU20,"07/26/2020 21:26",10492.25,10493.75,10491.5,10492.75,0.5,16,N/A
NQU20,"07/26/2020 21:25",10492.75,10493.5,10491,10492.25,1,35,N/A
NQU20,"07/26/2020 21:24",10490.5,10494.25,10489.5,10491.25,0.5,77,N/A
NQU20,"07/26/2020 21:23",10489,10493.25,10488.5,10490.75,2.5,103,N/A
NQU20,"07/26/2020 21:22",10497.75,10499.25,10485.5,10488.25,-11,303,N/A
NQU20,"07/26/2020 21:21",10501.25,10501.25,10497.25,10499.25,-2,89,N/A
NQU20,"07/26/2020 21:20",10503,10503.5,10500.25,10501.25,-1.5,28,N/A
NQU20,"07/26/2020 21:19",10499.25,10502.75,10498,10502.75,3.5,40,N/A
NQU20,"07/26/2020 21:18",10502.25,10502.5,10499.25,10499.25,-2.75,18,N/A
NQU20,"07/26/2020 21:17",10504.5,10504.5,10499.75,10502,-2.25,72,N/A
NQU20,"07/26/2020 21:16",10505.25,10505.5,10503.25,10504.25,-1.25,40,N/A
NQU20,"07/26/2020 21:15",10507.25,10507.25,10505.25,10505.5,-1.25,39,N/A
NQU20,"07/26/2020 21:14",10507.75,10508,10505.75,10506.75,-1,37,N/A
NQU20,"07/26/2020 21:13",10506,10508.25,10506,10507.75,0.75,30,N/A
NQU20,"07/26/2020 21:12",10511,10512,10505.5,10507,-5,74,N/A
